,artist,artist_id,genres,track_id,popularity,image_url
5329,D.E.L,0XCOqb0sQxtEjujH2yHNh1,,6yrFx2rH8NadwkeZUvFh1f,30,https://i.scdn.co/image/ab6761610000e5eb70ea47437861c068c262c1f0
5330,Fly By Midnight,4rQTEdG6hDVOlDUFKs9EjZ,electropop,0pjBEOWMJTwzzjBrTAlbDd,65,https://i.scdn.co/image/ab6761610000e5eb582e5a8ffec75c39bc7ced2f
5331,Fly By Midnight,4rQTEdG6hDVOlDUFKs9EjZ,pop,0pjBEOWMJTwzzjBrTAlbDd,65,https://i.scdn.co/image/ab6761610000e5eb582e5a8ffec75c39bc7ced2f
5332,Fly By Midnight,4rQTEdG6hDVOlDUFKs9EjZ,tropical house,0pjBEOWMJTwzzjBrTAlbDd,65,https://i.scdn.co/image/ab6761610000e5eb582e5a8ffec75c39bc7ced2f
5333,Ramon Mirabet,0ArU09zjX3E7R0tSwTwN3t,cantautor catala,16dkMiBcDxVrzSYA2eoxv8,38,https://i.scdn.co/image/ab6761610000e5eb1303eb661c9f61506cc0d508
5334,Ramon Mirabet,0ArU09zjX3E7R0tSwTwN3t,musica catalana,16dkMiBcDxVrzSYA2eoxv8,38,https://i.scdn.co/image/ab6761610000e5eb1303eb661c9f61506cc0d508
5335,The Satellite Station,3Cz6z3clgPkPz84faABaDS,folk-pop,0LuUfsulRKfYmLAY4MqdHM,42,https://i.scdn.co/image/ab6761610000e5eb900c7ad33e96d25473f88bf0
5336,Gallipoli,7tAyZfxpYvcMi8xJEtwGjL,,5rjZyGkQwanE3RJpR313kF,40,https://i.scdn.co/image/ab6761610000e5ebceea054a75083af2d5247020
5337,FIXL,0Kxf9SzJfQfE0o80i5N3Li,,2O8uSupH9NzFKJX4BsVFd5,47,https://i.scdn.co/image/ab6761610000e5eb94e20d5c972549e2afcbeb03
5338,Matt Wills,5tECdXibmWAxONygvS9ktT,indie anthem-folk,2O8uSupH9NzFKJX4BsVFd5,48,https://i.scdn.co/image/ab6761610000e5eb324763eb24711663e04ca5a0
5339,Andy Kulter,2wHIfsNcNgN0dKxYa2XOF6,,2O8uSupH9NzFKJX4BsVFd5,38,https://i.scdn.co/image/ab6761610000e5ebe33916413515866669621a2b
5340,Hens,3iY9PS7LxPnCVcCP7BjJOK,rap espanol,0HRVOW42zn1Sn3HU0IFWyN,58,https://i.scdn.co/image/ab6761610000e5ebfeb15427501dfb34846fa58c
5341,Hens,3iY9PS7LxPnCVcCP7BjJOK,spanish pop,0HRVOW42zn1Sn3HU0IFWyN,58,https://i.scdn.co/image/ab6761610000e5ebfeb15427501dfb34846fa58c
5342,Hens,3iY9PS7LxPnCVcCP7BjJOK,urbano espanol,0HRVOW42zn1Sn3HU0IFWyN,58,https://i.scdn.co/image/ab6761610000e5ebfeb15427501dfb34846fa58c
5343,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,edm,1fbjqiXopUoZiXt5JQnhLv,60,https://i.scdn.co/image/ab6761610000e5ebab8b3e2e7218ed4714d64d2f
5344,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,pop dance,1fbjqiXopUoZiXt5JQnhLv,60,https://i.scdn.co/image/ab6761610000e5ebab8b3e2e7218ed4714d64d2f
5345,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,progressive electro house,1fbjqiXopUoZiXt5JQnhLv,60,https://i.scdn.co/image/ab6761610000e5ebab8b3e2e7218ed4714d64d2f
5346,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,progressive house,1fbjqiXopUoZiXt5JQnhLv,60,https://i.scdn.co/image/ab6761610000e5ebab8b3e2e7218ed4714d64d2f
5347,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,trance,1fbjqiXopUoZiXt5JQnhLv,60,https://i.scdn.co/image/ab6761610000e5ebab8b3e2e7218ed4714d64d2f
5348,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,uplifting trance,1fbjqiXopUoZiXt5JQnhLv,60,https://i.scdn.co/image/ab6761610000e5ebab8b3e2e7218ed4714d64d2f
5349,OVERSTREET,5TGdkTyHliaYLHPGxqcSUt,,0poXwbKoLqs9gxSCyW2ipm,38,https://i.scdn.co/image/ab6761610000e5eb76b0c833a68ada7ececd0fc6
5350,Dark Heart,1k7Cc2WGh6LAE1TUh6dsiy,,0poXwbKoLqs9gxSCyW2ipm,53,https://i.scdn.co/image/ab6761610000e5ebcf34094f8305eff84a3d88d8
5351,Oceans,6fUGQU8tAq01xMG7Qzjy8O,danish electronic,0akznwBCaPCVAtiGblDtHt,36,https://i.scdn.co/image/ab6761610000e5ebd1ef233ea62967c2564d6408
5352,Silience,7yk8lN0B2B5wBdb4DJfQLI,deep tropical house,0pzJr2O1L6K3LPvXzNm36F,45,https://i.scdn.co/image/ab6761610000e5eb5929e19677b55f9cd473629a
5353,Silience,7yk8lN0B2B5wBdb4DJfQLI,tropical house,0pzJr2O1L6K3LPvXzNm36F,45,https://i.scdn.co/image/ab6761610000e5eb5929e19677b55f9cd473629a
5354,Loyal,46hRjZWANVDZXOV2WVODGI,,0pzJr2O1L6K3LPvXzNm36F,37,https://i.scdn.co/image/ab6761610000e5ebe831c8e9f139b4a86709df19
5355,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,belgian edm,2qBqZ0hW3QsmCR2DFyavJJ,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5356,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,edm,2qBqZ0hW3QsmCR2DFyavJJ,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5357,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,electro house,2qBqZ0hW3QsmCR2DFyavJJ,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5358,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,pop,2qBqZ0hW3QsmCR2DFyavJJ,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5359,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,pop dance,2qBqZ0hW3QsmCR2DFyavJJ,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5360,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,tropical house,2qBqZ0hW3QsmCR2DFyavJJ,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5361,Joakim Wilow,4IrPdZSi09cimqvRO6kRUf,,2qBqZ0hW3QsmCR2DFyavJJ,28,https://i.scdn.co/image/ab6761610000e5ebc26a81f0a919ad6f0dd41bfa
5362,Aaron Smith,77qukKzmdI5BeMBR7WGUrN,chicago house,6WkJ2OK163XXS2oARUC9JM,67,https://i.scdn.co/image/ab6761610000e5eb4e3b9e4559d3cff50dcc69cf
5363,Krono,17TFSnqADESRM8BPSaM5aB,,6WkJ2OK163XXS2oARUC9JM,67,https://i.scdn.co/image/ab6761610000e5eb059403637d81e8e27e4ab215
5364,Luvli,6dqohi36avY0M9urnyhITr,,6WkJ2OK163XXS2oARUC9JM,67,https://i.scdn.co/image/ab6761610000e5eb462ed9c9989bd377206e1661
5365,Junge Junge,721T2PETMLaAkijbYu05VD,deep tropical house,2dY1QsrYUeWDtSCvXlx0WW,53,https://i.scdn.co/image/ab6761610000e5ebea7648c36222f00cfcc4daf5
5366,Junge Junge,721T2PETMLaAkijbYu05VD,tropical house,2dY1QsrYUeWDtSCvXlx0WW,53,https://i.scdn.co/image/ab6761610000e5ebea7648c36222f00cfcc4daf5
5367,A&G,7LrPg3JeBn5t0IvaWjuW46,tropical house,2nhj6BgAq6DOmgeiLd3WJL,24,https://i.scdn.co/image/ab6761610000e5eb7b90736ea80e9d5912be535d
5368,Olivia Escuyos,3PCJrL2hXcXraI9EXA2mYM,chill r&b,2nhj6BgAq6DOmgeiLd3WJL,38,https://i.scdn.co/image/ab6761610000e5ebc8401900cfc231b158f1c338
5369,Olivia Escuyos,3PCJrL2hXcXraI9EXA2mYM,pop r&b,2nhj6BgAq6DOmgeiLd3WJL,38,https://i.scdn.co/image/ab6761610000e5ebc8401900cfc231b158f1c338
5370,Milow,6mo0UbyIvIePdXNyLwQlk5,belgian pop,4SGOZ3lXQHWtOL3bfzqqFi,59,https://i.scdn.co/image/ab6761610000e5eb2e489ab75b6e3172632bc9fc
5371,Milow,6mo0UbyIvIePdXNyLwQlk5,belgian rock,4SGOZ3lXQHWtOL3bfzqqFi,59,https://i.scdn.co/image/ab6761610000e5eb2e489ab75b6e3172632bc9fc
5372,Milow,6mo0UbyIvIePdXNyLwQlk5,belgian singer-songwriter,4SGOZ3lXQHWtOL3bfzqqFi,59,https://i.scdn.co/image/ab6761610000e5eb2e489ab75b6e3172632bc9fc
5373,Milow,6mo0UbyIvIePdXNyLwQlk5,dutch pop,4SGOZ3lXQHWtOL3bfzqqFi,59,https://i.scdn.co/image/ab6761610000e5eb2e489ab75b6e3172632bc9fc
5374,Milow,6mo0UbyIvIePdXNyLwQlk5,dutch rock,4SGOZ3lXQHWtOL3bfzqqFi,59,https://i.scdn.co/image/ab6761610000e5eb2e489ab75b6e3172632bc9fc
5375,Milow,6mo0UbyIvIePdXNyLwQlk5,german pop,4SGOZ3lXQHWtOL3bfzqqFi,59,https://i.scdn.co/image/ab6761610000e5eb2e489ab75b6e3172632bc9fc
5376,Trouble Makers,37rzYpNETfBPAmhMG6jRHK,,3IWJfeW1QvSTlYCW4Y9CSY,10,https://i.scdn.co/image/ab67616d0000b27315e17aae4b9191b0bf64f926
5377,Patrick Baker,73PTYegu3D1i5vRERzcBhT,deep tropical house,4RCMsYncj7cNtb2OPObVXG,38,https://i.scdn.co/image/ab6761610000e5ebc255de5132be65d83520cb3e
5378,Sebastien,173M6tvnbPT1Wp5ucD0uAS,deep tropical house,4RCMsYncj7cNtb2OPObVXG,47,https://i.scdn.co/image/ab6761610000e5ebdceaecfedb873436d2d7c370
5379,Sebastien,173M6tvnbPT1Wp5ucD0uAS,tropical house,4RCMsYncj7cNtb2OPObVXG,47,https://i.scdn.co/image/ab6761610000e5ebdceaecfedb873436d2d7c370
5380,Tacacho,4AAlziTuZPZV7BDOMdQWh1,,0U03yCTPMvaQ03iGGGb7XU,17,https://i.scdn.co/image/ab6761610000e5ebb09200e4ecfe8d3548bcb812
5381,Andrés Sierra,4dBMl1epCOf6FAtkp9ayFu,,0U03yCTPMvaQ03iGGGb7XU,21,https://i.scdn.co/image/ab6761610000e5eb8ed2d2c1d97ce9f70c8d38d5
5382,Seizo,5ECvdR4H6eAsFL3kmUUzdX,deep tropical house,0RNdlFw9TaimQ6syL8rgCh,42,https://i.scdn.co/image/ab6761610000e5ebb3c373ec62654ec6b17a4aa0
5383,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,dance pop,3bWAqKDWg6u1davspr5IkS,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5384,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,deep euro house,3bWAqKDWg6u1davspr5IkS,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5385,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,deep house,3bWAqKDWg6u1davspr5IkS,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5386,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,edm,3bWAqKDWg6u1davspr5IkS,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5387,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,german dance,3bWAqKDWg6u1davspr5IkS,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5388,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,pop,3bWAqKDWg6u1davspr5IkS,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5389,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,pop dance,3bWAqKDWg6u1davspr5IkS,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5390,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,pop rap,3bWAqKDWg6u1davspr5IkS,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5391,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,tropical house,3bWAqKDWg6u1davspr5IkS,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5392,James Blunt,7KMqksf0UMdyA0UCf4R3ux,neo mellow,3bWAqKDWg6u1davspr5IkS,72,https://i.scdn.co/image/ab6761610000e5eb26a02137047e11808e913c33
5393,James Blunt,7KMqksf0UMdyA0UCf4R3ux,pop,3bWAqKDWg6u1davspr5IkS,72,https://i.scdn.co/image/ab6761610000e5eb26a02137047e11808e913c33
5394,James Blunt,7KMqksf0UMdyA0UCf4R3ux,pop rock,3bWAqKDWg6u1davspr5IkS,72,https://i.scdn.co/image/ab6761610000e5eb26a02137047e11808e913c33
5395,King Topher,2qPxiZiD34NtmokWN6RoP2,,4MQH3f29tWW0P0DE6SgOlb,48,https://i.scdn.co/image/ab6761610000e5ebc4759324f98f5517ff27cc40
5396,Michael Meaco,3k9TFkTMa17cpLQLGKxQXV,,4MQH3f29tWW0P0DE6SgOlb,0,https://i.scdn.co/image/ab6761610000e5ebc4759324f98f5517ff27cc40
5397,Jakub Ondra,095rkrKPoBCAPVpDeDLvch,,4XI1ZMj435JQfgWRyY89E3,27,https://i.scdn.co/image/ab6761610000e5ebd8ef47e045289ae10f68ef06
5398,Iggy,0MDfMKBf1cV65pnQ1ZRm9O,deep tropical house,1jhN9FEMO4on0AwOHuMvV5,41,https://i.scdn.co/image/ab6761610000e5eb3ead9f766df77b2b1c0096a3
5399,LEEX,0xHewD1ry8hiwjBgZdNcU3,,1jhN9FEMO4on0AwOHuMvV5,33,https://i.scdn.co/image/ab6761610000e5eb6a4a7366831e254bcbb8a52f
5400,LU2VYK,6XfxrlXxNCk5pI7eaXQO2L,deep tropical house,41us282GRjE1ULGMK3fCCs,51,https://i.scdn.co/image/ab6761610000e5eba5ced561623795e713bcce20
5401,LU2VYK,6XfxrlXxNCk5pI7eaXQO2L,tropical house,41us282GRjE1ULGMK3fCCs,51,https://i.scdn.co/image/ab6761610000e5eba5ced561623795e713bcce20
5402,Madison Gold,5IvpqVHDN7PSlh0AA2XviR,la pop,41us282GRjE1ULGMK3fCCs,30,https://i.scdn.co/image/ab6761610000e5eb1ab1e185f30370c739e17e55
5403,Ashworth,3pcGjcfEW3YD2Hfk6tDR5S,la pop,2fGuSuYP5K15BCXtrcJJ3A,53,https://i.scdn.co/image/ab6761610000e5eb3d780454558df5a645c21e7a
5404,GABRIEL VITEL,1cdGFmm7cm0yvD7mA40R8x,german house,12BG3FmSuMio51vmg4rfss,49,https://i.scdn.co/image/ab6761610000e5ebfca9b1158b2cc6d11574f689
5405,GABRIEL VITEL,1cdGFmm7cm0yvD7mA40R8x,new french touch,12BG3FmSuMio51vmg4rfss,49,https://i.scdn.co/image/ab6761610000e5ebfca9b1158b2cc6d11574f689
5406,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,dance pop,3NFuE3uDOr6QUw9UZ9HzKo,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5407,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,deep euro house,3NFuE3uDOr6QUw9UZ9HzKo,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5408,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,deep house,3NFuE3uDOr6QUw9UZ9HzKo,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5409,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,edm,3NFuE3uDOr6QUw9UZ9HzKo,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5410,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,german dance,3NFuE3uDOr6QUw9UZ9HzKo,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5411,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,pop,3NFuE3uDOr6QUw9UZ9HzKo,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5412,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,pop dance,3NFuE3uDOr6QUw9UZ9HzKo,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5413,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,pop rap,3NFuE3uDOr6QUw9UZ9HzKo,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5414,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,tropical house,3NFuE3uDOr6QUw9UZ9HzKo,83,https://i.scdn.co/image/ab6761610000e5eb14b12da992e6b6f8cb1bdc6c
5415,Francesco Yates,5X1JzPIIonP3u9lA580pPT,canadian pop,3NFuE3uDOr6QUw9UZ9HzKo,62,https://i.scdn.co/image/ab6761610000e5eb2822634de9e021bcdd794a39
5416,Kygo,23fqKkggKUBHNkbKtXEls4,edm,7vqUr6K2Js9Paq4kdNSOm6,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5417,Kygo,23fqKkggKUBHNkbKtXEls4,pop,7vqUr6K2Js9Paq4kdNSOm6,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5418,Kygo,23fqKkggKUBHNkbKtXEls4,pop dance,7vqUr6K2Js9Paq4kdNSOm6,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5419,Kygo,23fqKkggKUBHNkbKtXEls4,tropical house,7vqUr6K2Js9Paq4kdNSOm6,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5420,Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,dance pop,7vqUr6K2Js9Paq4kdNSOm6,76,https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373
5421,Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,neo mellow,7vqUr6K2Js9Paq4kdNSOm6,76,https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373
5422,Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,pop,7vqUr6K2Js9Paq4kdNSOm6,76,https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373
5423,Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,pop dance,7vqUr6K2Js9Paq4kdNSOm6,76,https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373
5424,Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,talent show,7vqUr6K2Js9Paq4kdNSOm6,76,https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373
5425,Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,tropical house,7vqUr6K2Js9Paq4kdNSOm6,76,https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373
5426,Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,uk pop,7vqUr6K2Js9Paq4kdNSOm6,76,https://i.scdn.co/image/ab6761610000e5eb6c6702fe8d62862e6f8bc373
5427,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,classic soul,7s1upm7yr7ZjrzXMwHawtG,75,https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434
5428,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,funk,7s1upm7yr7ZjrzXMwHawtG,75,https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434
5429,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,motown,7s1upm7yr7ZjrzXMwHawtG,75,https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434
5430,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,northern soul,7s1upm7yr7ZjrzXMwHawtG,75,https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434
5431,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,quiet storm,7s1upm7yr7ZjrzXMwHawtG,75,https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434
5432,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,soul,7s1upm7yr7ZjrzXMwHawtG,75,https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434
5433,Kygo,23fqKkggKUBHNkbKtXEls4,edm,7s1upm7yr7ZjrzXMwHawtG,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5434,Kygo,23fqKkggKUBHNkbKtXEls4,pop,7s1upm7yr7ZjrzXMwHawtG,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5435,Kygo,23fqKkggKUBHNkbKtXEls4,pop dance,7s1upm7yr7ZjrzXMwHawtG,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5436,Kygo,23fqKkggKUBHNkbKtXEls4,tropical house,7s1upm7yr7ZjrzXMwHawtG,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5437,Kygo,23fqKkggKUBHNkbKtXEls4,edm,4iZPNYqzI2L0uwuUKun7Aa,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5438,Kygo,23fqKkggKUBHNkbKtXEls4,pop,4iZPNYqzI2L0uwuUKun7Aa,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5439,Kygo,23fqKkggKUBHNkbKtXEls4,pop dance,4iZPNYqzI2L0uwuUKun7Aa,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5440,Kygo,23fqKkggKUBHNkbKtXEls4,tropical house,4iZPNYqzI2L0uwuUKun7Aa,82,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938
5441,Parson James,48sLioddyaXkuhyHXSkpsB,pop soul,4iZPNYqzI2L0uwuUKun7Aa,60,https://i.scdn.co/image/ab6761610000e5eba42e3fa5ac5acaea79c2d719
5442,Coleman Hell,3q9nybxzbSHsesDBHUlP4c,canadian pop,3bi8yEuK44vLcbjHkPH0u1,48,https://i.scdn.co/image/ab6761610000e5ebeac97847654a6e2dd6f53307
5443,Coleman Hell,3q9nybxzbSHsesDBHUlP4c,indie poptimism,3bi8yEuK44vLcbjHkPH0u1,48,https://i.scdn.co/image/ab6761610000e5ebeac97847654a6e2dd6f53307
5444,Coleman Hell,3q9nybxzbSHsesDBHUlP4c,pop rock,3bi8yEuK44vLcbjHkPH0u1,48,https://i.scdn.co/image/ab6761610000e5ebeac97847654a6e2dd6f53307
5445,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,modern rock,0wGFNHfPbknx9LAt8Nj8FE,90,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e
5446,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,rock,0wGFNHfPbknx9LAt8Nj8FE,90,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e
5447,Matt Simons,1g0fXhQMHAxlRyIBkCbuE7,neo-singer-songwriter,3MSZpokwCtkv9BV0vS3uGr,63,https://i.scdn.co/image/ab6761610000e5eb09751b4010109e5820a59dbd
5448,Matt Simons,1g0fXhQMHAxlRyIBkCbuE7,tropical house,3MSZpokwCtkv9BV0vS3uGr,63,https://i.scdn.co/image/ab6761610000e5eb09751b4010109e5820a59dbd
5449,Falco Van Den Aker,0H4lEdOgBhMO4iLjh5eWRp,,3MSZpokwCtkv9BV0vS3uGr,9,https://i.scdn.co/image/ab6761610000e5eb09751b4010109e5820a59dbd
5450,Bob Van Ratingen,0IaGKdJMLQv0vLHc1Bzz6u,,3MSZpokwCtkv9BV0vS3uGr,0,https://i.scdn.co/image/ab6761610000e5eb09751b4010109e5820a59dbd
5451,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,belgian edm,6oBys3M5AqzqJDgpT2RM9C,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5452,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,edm,6oBys3M5AqzqJDgpT2RM9C,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5453,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,electro house,6oBys3M5AqzqJDgpT2RM9C,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5454,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,pop,6oBys3M5AqzqJDgpT2RM9C,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5455,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,pop dance,6oBys3M5AqzqJDgpT2RM9C,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5456,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,tropical house,6oBys3M5AqzqJDgpT2RM9C,79,https://i.scdn.co/image/ab6761610000e5eb67ee5ca8660f52e1fbf280dd
5457,Janieck Devy,5gtYjyZlmPOc1lLHvYzCON,,6oBys3M5AqzqJDgpT2RM9C,56,https://i.scdn.co/image/0a94985f46d4e8435a7035ca668212d4eb891663
5458,Parov Stelar,65EXuYHVoehCKqp0kOS6px,balkan beats,265m8pNRdH7iZ14uCi8uDK,64,https://i.scdn.co/image/ab6761610000e5ebcfe39467732049bdfdc76a61
5459,Parov Stelar,65EXuYHVoehCKqp0kOS6px,downtempo,265m8pNRdH7iZ14uCi8uDK,64,https://i.scdn.co/image/ab6761610000e5ebcfe39467732049bdfdc76a61
5460,Parov Stelar,65EXuYHVoehCKqp0kOS6px,electro swing,265m8pNRdH7iZ14uCi8uDK,64,https://i.scdn.co/image/ab6761610000e5ebcfe39467732049bdfdc76a61
5461,Parov Stelar,65EXuYHVoehCKqp0kOS6px,nu jazz,265m8pNRdH7iZ14uCi8uDK,64,https://i.scdn.co/image/ab6761610000e5ebcfe39467732049bdfdc76a61
5462,Parov Stelar,65EXuYHVoehCKqp0kOS6px,tropical house,265m8pNRdH7iZ14uCi8uDK,64,https://i.scdn.co/image/ab6761610000e5ebcfe39467732049bdfdc76a61
5463,Graham Candy,71KlQX0q5wz5f9iytwPfou,nz pop,265m8pNRdH7iZ14uCi8uDK,55,https://i.scdn.co/image/ab6761610000e5eb51da72ba9dd9c414e4e90794
5464,Klingande,1L9i6qZYIGQedgM9QLSyzb,deep house,4oEON2tBuUgDiCxGXkI0zZ,62,https://i.scdn.co/image/ab6761610000e5eb73c449aba718961b100e170d
5465,Klingande,1L9i6qZYIGQedgM9QLSyzb,deep tropical house,4oEON2tBuUgDiCxGXkI0zZ,62,https://i.scdn.co/image/ab6761610000e5eb73c449aba718961b100e170d
5466,Klingande,1L9i6qZYIGQedgM9QLSyzb,edm,4oEON2tBuUgDiCxGXkI0zZ,62,https://i.scdn.co/image/ab6761610000e5eb73c449aba718961b100e170d
5467,Klingande,1L9i6qZYIGQedgM9QLSyzb,pop dance,4oEON2tBuUgDiCxGXkI0zZ,62,https://i.scdn.co/image/ab6761610000e5eb73c449aba718961b100e170d
5468,Klingande,1L9i6qZYIGQedgM9QLSyzb,tropical house,4oEON2tBuUgDiCxGXkI0zZ,62,https://i.scdn.co/image/ab6761610000e5eb73c449aba718961b100e170d
