track,id,playlist_id,playlist,mode,key,variable,value
,745bEQatiiXDtBe1AdQY2P,35oLMiAK4VM2T0ek3PTPIc,Chillin',0.0,11.0,liveness,0.0904
,7aLQoD4MWkYQjZuTQKuT9Y,2AjwEGmjc0VEaf25Dbjb1M,,0.0,6.0,liveness,0.128
,74uGhWp4BYpjFj1V2DzgoO,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.126
,61qPUnazSdkvua4wgA4L8C,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.0918
,3ydweVPwq9PCEVJ8WwqT6u,2AjwEGmjc0VEaf25Dbjb1M,,1.0,9.0,liveness,0.0493
,3jGGQIDuo8atu7d7iMzWCW,2AjwEGmjc0VEaf25Dbjb1M,,1.0,4.0,liveness,0.103
,1bOJr9cWKEDAiJxRaHThrT,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.133
,5OJAOB8Pe0IZOeGGjerPkE,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.422
,2b3JxLi8KAiOsD8ehnOxDZ,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.0627
,6RX5iL93VZ5fKmyvNXvF1r,2AjwEGmjc0VEaf25Dbjb1M,,0.0,7.0,liveness,0.167
,62bOmKYxYg7dhrC6gH9vFn,2AjwEGmjc0VEaf25Dbjb1M,,0.0,8.0,liveness,0.0821
,1Cafs1zrIyOzF8XPmkSI4p,2AjwEGmjc0VEaf25Dbjb1M,,1.0,11.0,liveness,0.152
,5TMLavqGRKNxgzMBrVpC9R,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.0984
,1bA2ZK7CFxEMnyn1dWP2jp,35oLMiAK4VM2T0ek3PTPIc,Chillin',0.0,1.0,liveness,0.225
,4lZBB7P5j84VqQHf3POLdA,35oLMiAK4VM2T0ek3PTPIc,Chillin',0.0,11.0,liveness,0.189
,3Kkjo3cT83cw09VJyrLNwX,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.0264
,6sDP4912wjwB7BJhbSnjS1,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.184
,4kf33kU0KAlkNBK9pNbYNU,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.306
,75HnDKDqsmEzdOKFWe5FZS,2AjwEGmjc0VEaf25Dbjb1M,,0.0,5.0,liveness,0.1
,3WWwNpb25m3UPtzODEO2Bg,2AjwEGmjc0VEaf25Dbjb1M,,1.0,3.0,liveness,0.0462
,39rHfrVqCX6A55GF7uOZSC,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.0839
,6U0FIYXCQ3TGrk4tFpLrEA,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.19
,0ARK753YaiJbpLUk7z5yIM,2AjwEGmjc0VEaf25Dbjb1M,,0.0,2.0,liveness,0.198
,7MmrcXVA7A5zZ2CbDuGHNa,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.0419
,0wXuerDYiBnERgIpbb3JBR,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.103
,1Mf54OcUqAvK7mZbP4ZOxl,2AjwEGmjc0VEaf25Dbjb1M,,0.0,4.0,liveness,0.0464
,51rPRW8NjxZoWPPjnRGzHw,2AjwEGmjc0VEaf25Dbjb1M,,0.0,9.0,liveness,0.111
,47W6YR93MPCGLEUReLMyDm,2AjwEGmjc0VEaf25Dbjb1M,,1.0,6.0,liveness,0.135
,0aj2QKJvz6CePykmlTApiD,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.0742
,1c2HTvCMLGCgkND1SCjlD2,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.281
,6Xw2FLih8m5ItDbyP992HH,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.116
,7wj1Lb5ggzMWJ9TqZJ2dwo,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.09
,2HIdzelNXeFbvnpGHtRTBk,5U2MYFAcQ3yT7XbHYgGPmb,House,0.0,6.0,liveness,0.186
,2eHs8Swb16qSKatrLKnWKP,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.213
,6zvLqjSWq0AQsgoiqWInwY,2AjwEGmjc0VEaf25Dbjb1M,,1.0,10.0,liveness,0.35
,5auMzVHFr5Zfw6IbKarZ56,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.0881
,4MQGEeNOEzvhLgFK94Q9GL,2AjwEGmjc0VEaf25Dbjb1M,,1.0,3.0,liveness,0.121
,01tX4yeCFgfcuR4YyLiV5F,2AjwEGmjc0VEaf25Dbjb1M,,1.0,4.0,liveness,0.144
,6X99UPXCpHWCih4OcZN9pg,2AjwEGmjc0VEaf25Dbjb1M,,1.0,10.0,liveness,0.0982
,4O7fEa9xMQbPnKPVgsxyCj,2AjwEGmjc0VEaf25Dbjb1M,,0.0,9.0,liveness,0.0645
,1daDRI9ahBonbWD8YcxOIB,2AjwEGmjc0VEaf25Dbjb1M,,1.0,5.0,liveness,0.1
,4i3ayapBXkyHJZLVOUqTmc,37i9dQZF1DWYGZAMYFDM8S,,0.0,5.0,liveness,0.107
,4B1sb2YVO03sBmyR8bvzEB,2AjwEGmjc0VEaf25Dbjb1M,,1.0,6.0,liveness,0.373
,117PkfBYudl1lSoFFAvOM4,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.0717
,0qO4GfXADY9QfgcgtrasT9,2AjwEGmjc0VEaf25Dbjb1M,,0.0,3.0,liveness,0.0717
,2425UlXvkIkAEJAtAd8ROm,2AjwEGmjc0VEaf25Dbjb1M,,1.0,4.0,liveness,0.1
,06p2Ij0lXD45LODQDCov0u,2AjwEGmjc0VEaf25Dbjb1M,,1.0,9.0,liveness,0.109
,68QcquxCS39cQGTsRrJWIR,2AjwEGmjc0VEaf25Dbjb1M,,0.0,9.0,liveness,0.0832
,4l0Mvzj72xxOpRrp6h8nHi,2AjwEGmjc0VEaf25Dbjb1M,,1.0,4.0,liveness,0.21
,02yD6Wmpx5kLAoXLQOnuEb,2AjwEGmjc0VEaf25Dbjb1M,,0.0,10.0,liveness,0.333
,4S6gJt4RYR34t4sjW8wEah,2AjwEGmjc0VEaf25Dbjb1M,,0.0,11.0,liveness,0.138
,1q9GlEop4xv2B8KzeuZqLz,2AjwEGmjc0VEaf25Dbjb1M,,1.0,8.0,liveness,0.242
,3YHGqAHprVEArAxLzaBE6O,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.136
,5EbtodsuLbxrFDH6j5avVS,2AjwEGmjc0VEaf25Dbjb1M,,0.0,0.0,liveness,0.323
,4XTMj7kd8DHLl0r7ghmEAr,2AjwEGmjc0VEaf25Dbjb1M,,1.0,9.0,liveness,0.1
,1npDfdIgKSiOwtDJJqgeBw,2AjwEGmjc0VEaf25Dbjb1M,,1.0,3.0,liveness,0.373
,11mwFrKvLXCbcVGNxffGyP,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.137
,6T3MFOnczGmQRIQK7qhrra,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.0758
,7xVEvr9wPXLPU286pCfYM3,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.459
,376zCxYCHr7rSFBdz41QyE,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.126
,392fECmnYZTQjL97hqEElg,2AjwEGmjc0VEaf25Dbjb1M,,1.0,6.0,liveness,0.541
,5LYMamLv12UPbemOaTPyeV,2AjwEGmjc0VEaf25Dbjb1M,,1.0,11.0,liveness,0.107
,1mw0RgNXIpYRyyCdBQbLgA,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.0623
,4hG3BN5iiURXPGDUQxfJ8b,2AjwEGmjc0VEaf25Dbjb1M,,0.0,1.0,liveness,0.384
,1Eds6jfQdJjHyzaNfwUjCb,2AjwEGmjc0VEaf25Dbjb1M,,1.0,8.0,liveness,0.155
,2ZaKfdKCXMi0pEXQkI2tc6,2AjwEGmjc0VEaf25Dbjb1M,,0.0,7.0,liveness,0.0462
,3EZSP2rub5rsk0c5Izoyes,2AjwEGmjc0VEaf25Dbjb1M,,1.0,3.0,liveness,0.252
,6FggQQafDwHwr9MgduoBJY,2AjwEGmjc0VEaf25Dbjb1M,,1.0,11.0,liveness,0.359
,6MuJUSYCqA4FpMogUHzb2R,2AjwEGmjc0VEaf25Dbjb1M,,0.0,11.0,liveness,0.0886
,2n8VYWU3mMrziR2ua8leHu,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.113
,6pbCkvCENw0suVGr4Ckkae,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.113
,0iFOG4Ki9aDmJUYUFHQlPG,2AjwEGmjc0VEaf25Dbjb1M,,0.0,9.0,liveness,0.0801
,5EYi2rH4LYs6M21ZLOyQTx,2AjwEGmjc0VEaf25Dbjb1M,,1.0,3.0,liveness,0.0959
,62ke5zFUJN6RvtXZgVH0F8,2AjwEGmjc0VEaf25Dbjb1M,,1.0,8.0,liveness,0.334
,6wBrZZ1LyiBxytLnpgnlhf,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.103
,5kETPelyxDnwDLQZaVADFU,2AjwEGmjc0VEaf25Dbjb1M,,0.0,4.0,liveness,0.104
,26NX1wPt1TRCH536yocd6i,2AjwEGmjc0VEaf25Dbjb1M,,1.0,6.0,liveness,0.354
,2EiGECydkS2M8OCcRHQZhT,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.116
,3S29OviwTGF2T4Goi1kbTk,2AjwEGmjc0VEaf25Dbjb1M,,0.0,1.0,liveness,0.0992
,1atxtvAHagXDZYTuUWAoEC,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.0847
,02dRkCEc8Q5ch4TTcnLxOn,2AjwEGmjc0VEaf25Dbjb1M,,0.0,7.0,liveness,0.418
,4nVoM4pJT8CUTAJbenU2bx,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.307
,5J5uyhoBZxJwmjy2Zg6DgF,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.0996
,6BTp82plsn9fIYX7QXxxpB,2AjwEGmjc0VEaf25Dbjb1M,,0.0,1.0,liveness,0.0853
,2cOUlop2ZakjOKe4WinesN,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.055
,3HZz8dFHhpg1yZ7R9Az0Ye,2AjwEGmjc0VEaf25Dbjb1M,,1.0,5.0,liveness,0.224
,2O8pjEXQPQne5I2TtHPJJ5,2AjwEGmjc0VEaf25Dbjb1M,,1.0,11.0,liveness,0.0883
,7gwT3HGL84vF7bgtwL1N88,2AjwEGmjc0VEaf25Dbjb1M,,0.0,8.0,liveness,0.145
,1UdzJEpgJxtuXAlCOvD4S0,2AjwEGmjc0VEaf25Dbjb1M,,1.0,8.0,liveness,0.131
,6dT5W7zuEcUZHnZuVlSIJ5,2AjwEGmjc0VEaf25Dbjb1M,,0.0,1.0,liveness,0.0914
,7nhWtCc3v6Vem80gYPlppQ,2AjwEGmjc0VEaf25Dbjb1M,,1.0,9.0,liveness,0.18
,7LNI08YZRk67lg7KaPABfg,2AjwEGmjc0VEaf25Dbjb1M,,1.0,9.0,liveness,0.0737
,02CygBCQOIyEuhNZqHHcNx,2AjwEGmjc0VEaf25Dbjb1M,,0.0,11.0,liveness,0.246
,3ZFTkvIE7kyPt6Nu3PEa7V,2AjwEGmjc0VEaf25Dbjb1M,,0.0,10.0,liveness,0.405
,3uU6dqBjVKRTPis0RrTaT4,2AjwEGmjc0VEaf25Dbjb1M,,0.0,2.0,liveness,0.0888
,15f8Cv8RXUlOOCIf2oaceN,2AjwEGmjc0VEaf25Dbjb1M,,1.0,8.0,liveness,0.104
,2gam98EZKrF9XuOkU13ApN,2AjwEGmjc0VEaf25Dbjb1M,,0.0,10.0,liveness,0.154
,2aI21FnmY7TJVKeMaoQZ0t,2AjwEGmjc0VEaf25Dbjb1M,,1.0,1.0,liveness,0.0543
,6aEeFCJEpVKlvLZOVbxDeH,35oLMiAK4VM2T0ek3PTPIc,Chillin',1.0,11.0,liveness,0.394
,6ihwy1c6tsMC6AWANIrhH2,2AjwEGmjc0VEaf25Dbjb1M,,0.0,8.0,liveness,0.379
,3y5ahYM9zwyOCt3mieZ0PZ,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.146
,2luvk6fvi2qyPZWLQLE7M5,2AjwEGmjc0VEaf25Dbjb1M,,0.0,1.0,liveness,0.358
,4MS3LISLPQszJhnbXZ6MEZ,2AjwEGmjc0VEaf25Dbjb1M,,0.0,6.0,liveness,0.371
,7clccSVy5IHBgO8DYSwawx,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.0865
,5vhmozl1FHbOfzg6cOKEEn,2AjwEGmjc0VEaf25Dbjb1M,,1.0,4.0,liveness,0.129
,6ipvWXoMjslbumIJwD8UiU,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.12
,5828oiHxe6DSSAuIrPSeVT,2AjwEGmjc0VEaf25Dbjb1M,,0.0,2.0,liveness,0.0923
,6FMSuXDUK4q4rsXj5Ps5rc,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.183
,10px1TLPZC46Q7NGLGlScj,2AjwEGmjc0VEaf25Dbjb1M,,1.0,3.0,liveness,0.111
,6Iui84AizPAWhNTnPpxJfm,2AjwEGmjc0VEaf25Dbjb1M,,0.0,9.0,liveness,0.131
,7MVIfkyzuUmQ716j8U7yGR,2AjwEGmjc0VEaf25Dbjb1M,,0.0,5.0,liveness,0.343
,7FwSZyO5ynlN0OJGVOjE6k,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.129
,4rHZZAmHpZrA3iH5zx8frV,2AjwEGmjc0VEaf25Dbjb1M,,0.0,5.0,liveness,0.0946
,0aPZbnkMoWJaJ5CNVLCj8S,2AjwEGmjc0VEaf25Dbjb1M,,1.0,8.0,liveness,0.151
,30Co9eN7JHPf1i2wEyVSMJ,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.18
,0YUFXbHYoRMYBVSq2jaVcZ,2AjwEGmjc0VEaf25Dbjb1M,,1.0,7.0,liveness,0.143
,40vzZFWG1h60TdZPuxuX3Y,2AjwEGmjc0VEaf25Dbjb1M,,1.0,0.0,liveness,0.161
,7G1ZWXlnSXRQ1arx8I60Yd,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.145
,0lPXFrKyl8HkdQ2E6NmNja,2AjwEGmjc0VEaf25Dbjb1M,,1.0,9.0,liveness,0.122
,6Gi3JimL6FXu2lkyTAIRxE,2AjwEGmjc0VEaf25Dbjb1M,,1.0,2.0,liveness,0.182
,6aommJFM8i3iT4inKuDSXh,2AjwEGmjc0VEaf25Dbjb1M,,1.0,5.0,liveness,0.125
,6mYdnKt43uGw3gmtOz4yQi,2AjwEGmjc0VEaf25Dbjb1M,,0.0,1.0,liveness,0.107
,1kepq9J67v8HhEEfGdYq9m,2AjwEGmjc0VEaf25Dbjb1M,,0.0,11.0,liveness,0.249
,7MIMNleq34UeRnlLRdPpGY,37i9dQZF1DWYGZAMYFDM8S,,1.0,9.0,liveness,0.116
,4I7nXv6iqKh60sWMJdpUbN,37i9dQZF1DWYGZAMYFDM8S,,0.0,1.0,liveness,0.16
,62lLZOUN0AmYBaw6es63l5,37i9dQZF1DWYGZAMYFDM8S,,1.0,8.0,liveness,0.119
,2Y29DHOl92FAqXy6Oe6f5h,37i9dQZF1DWYGZAMYFDM8S,,0.0,10.0,liveness,0.146
,7iH6cflAGYwR82sNMZiGuq,37i9dQZF1DWYGZAMYFDM8S,,1.0,9.0,liveness,0.108
,6rUtMKEej81ORTGtCpjyOJ,37i9dQZF1DWYGZAMYFDM8S,,1.0,10.0,liveness,0.107
,1ZygZX3pyRyGxANo6WrSV0,37i9dQZF1DWYGZAMYFDM8S,,1.0,7.0,liveness,0.131
,7zkXBmkaHsRzzSAc60bKNH,37i9dQZF1DWYGZAMYFDM8S,,0.0,6.0,liveness,0.117
,03cDw9iq5KedboH2bU6G1p,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,9.0,liveness,0.0786
,0ZNYGrmcehorhh9JOeg5Iv,37i9dQZF1DWYGZAMYFDM8S,,1.0,6.0,liveness,0.0924
,7rsTP6MbfJqXT11RiDDo5a,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.0925
,7k72bd7LDOOJSY0uIQgxE1,37i9dQZF1DWYGZAMYFDM8S,,1.0,0.0,liveness,0.403
,6AmrRS8slCMxGUZePjV6dH,37i9dQZF1DWYGZAMYFDM8S,,0.0,1.0,liveness,0.118
,3SsGrCb1eaSpGhRDqPaTln,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.128
,6hxdw7ZDj7dmhpEo1TB0Fh,7ozIozDp260fjNOZy1yzRG,Chillout 2023,1.0,8.0,liveness,0.111
,6v2NgEbmGFOulY74emLe6u,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.383
,7IL4oYjqU58OrarBeQnn0x,37i9dQZF1DWYGZAMYFDM8S,,1.0,7.0,liveness,0.148
,3f5qREySyxn04acVAQadPg,37i9dQZF1DWYGZAMYFDM8S,,1.0,0.0,liveness,0.12
,3DGJy61ZQHZJTfPtnMlU3Z,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,liveness,0.121
,2Gxsh6YOXHo6VMgllzoxYr,37i9dQZF1DWYGZAMYFDM8S,,1.0,10.0,liveness,0.114
,4BrGYhbT975hwXXPBUqXNY,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,liveness,0.112
,2nQUwM55eYkY2bWtF3EzCm,37i9dQZF1DWYGZAMYFDM8S,,1.0,0.0,liveness,0.0836
,3c9srkZXPYH5969NYxVXZS,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,liveness,0.205
,4yPEdX4KdqujBwQWlzhBMu,37i9dQZF1DWYGZAMYFDM8S,,1.0,6.0,liveness,0.106
,2ak7xmwbLAADnngfYpLKuD,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.107
,7dWVYMBp1sAECRjWKh3ySp,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.0953
,4ePlZMnWntH6rq9xUpalnr,37i9dQZF1DWYGZAMYFDM8S,,1.0,11.0,liveness,0.111
,1WFTbfjtW9DsL2txiNYKyK,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.118
,0erC8baMqhTGIHIGjvrxXD,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.09
,5zzbToGMuEli0E7RVFIhDA,3FInOSJaKv5QzLQrd3lCgA,JP,1.0,7.0,liveness,0.091
,4TesXLELrAp8TPGHckP6Ap,37i9dQZF1DWYGZAMYFDM8S,,0.0,0.0,liveness,0.146
,7i3MO9TWVzZyfLghMs6qH5,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,liveness,0.0994
,4Lp2SmcFyyMiWzfsDV2Qzh,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.157
,3325MwcQJr4OL7Wq9D9TS9,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.184
,7gDNQLV9cr8449LFrQbk5J,37i9dQZF1DWYGZAMYFDM8S,,0.0,7.0,liveness,0.115
,2K4uwGeeT2AmZgAgdxdDNM,37i9dQZF1DWYGZAMYFDM8S,,1.0,11.0,liveness,0.0908
,5w4axvkZhiRqoE0PP6teSo,37i9dQZF1DWYGZAMYFDM8S,,1.0,11.0,liveness,0.104
,3PTsvzTENG4jREGGQz9xpb,37i9dQZF1DWYGZAMYFDM8S,,1.0,9.0,liveness,0.0848
,3nQbf8wfMOkKeLRe45kNFc,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.111
,3gaH1EhTC53WZeFRj3hGtp,37i9dQZF1DWYGZAMYFDM8S,,1.0,9.0,liveness,0.164
,7vEdB5iMHeDapfu9kzqquJ,37i9dQZF1DWYGZAMYFDM8S,,1.0,7.0,liveness,0.307
,0dOqNypDARpu7J5G9VAJTj,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.283
,0QQIhT6PtJ5glyn4HKNKQ6,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,liveness,0.117
,7wRijQK8vRmGLK0RYW7Vr1,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,liveness,0.114
,5QENB0ad34Y0Fs2j7DoOXI,37i9dQZF1DWYGZAMYFDM8S,,1.0,4.0,liveness,0.0908
,1O4esqy0w9Y7NkZWwDRSOc,37i9dQZF1DWYGZAMYFDM8S,,1.0,0.0,liveness,0.107
,3ikdwkWiegWXB08gyAr3mt,37i9dQZF1DWYGZAMYFDM8S,,1.0,10.0,liveness,0.113
,70rOXPlQGVjEkboInw5EBk,37i9dQZF1DWYGZAMYFDM8S,,1.0,4.0,liveness,0.0985
,3ieUtb4ecQgEYxae8dzEUi,37i9dQZF1DWYGZAMYFDM8S,,0.0,7.0,liveness,0.101
,6qPdMSH6y9b7khSM3oQJLB,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.112
,5YhOK0XMfjtW5L42FODqzK,37i9dQZF1DWYGZAMYFDM8S,,0.0,5.0,liveness,0.0816
,5fQa04cwDF11Giq5N2tGdU,37i9dQZF1DWYGZAMYFDM8S,,0.0,11.0,liveness,0.11
,7khUiiyqFAluYRsw1ZKcWS,37i9dQZF1DWYGZAMYFDM8S,,1.0,3.0,liveness,0.102
,1WXVfFRD89EtVURD4Tbixo,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,liveness,0.129
,4Uc8xnNu2Mm1yObB0uxZI6,37i9dQZF1DWYGZAMYFDM8S,,0.0,0.0,liveness,0.0774
,6M70kLblnAfCQ9uj8BdcUR,37i9dQZF1DWYGZAMYFDM8S,,1.0,7.0,liveness,0.109
,5ljNGwMSRhtfl2fgiWkSzm,37i9dQZF1DWYGZAMYFDM8S,,1.0,0.0,liveness,0.13
,3IMVnJdSxf273uAT13oWVV,37i9dQZF1DWYGZAMYFDM8S,,1.0,4.0,liveness,0.118
,5O0u0TChECSvCi3M0VsufW,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.0682
,6bVQ9ygrzZj9B7Z5hLB1bk,37i9dQZF1DWYGZAMYFDM8S,,1.0,3.0,liveness,0.0942
,723gxwUYsB0XH2MTzYNiMB,37i9dQZF1DWYGZAMYFDM8S,,1.0,0.0,liveness,0.102
,6vk0YaOVXq9rQbMi5nKJ4Q,37i9dQZF1DWYGZAMYFDM8S,,1.0,3.0,liveness,0.134
,3OPlxnryZhFUM67URhtbMX,37i9dQZF1DWYGZAMYFDM8S,,1.0,8.0,liveness,0.101
,4pTkNkfB5hxxHxhX1cVles,37i9dQZF1DWYGZAMYFDM8S,,1.0,4.0,liveness,0.17
,6LLb6rVMgQnGNZwwHSxTzn,37i9dQZF1DWYGZAMYFDM8S,,0.0,11.0,liveness,0.109
,5eG8QuQKOBvDeCyoOeMkhT,37i9dQZF1DWYGZAMYFDM8S,,1.0,3.0,liveness,0.204
,0Zd3ToqpLYV2nknlQuw7Vq,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.149
,5jwgqsTNFsKQIMrwhGZ5et,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.0913
,0TQ8ZHFhrbH9I0WRjIzOCQ,37i9dQZF1DWYGZAMYFDM8S,,1.0,7.0,liveness,0.671
,2wgCnWW5jtA6aNAJxgcEN2,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.12
,2Zy7SjGT12yzvFohfAKWDq,37i9dQZF1DWYGZAMYFDM8S,,1.0,10.0,liveness,0.105
,3rbcS4sYF7L86YGajPqJwR,37i9dQZF1DWYGZAMYFDM8S,,1.0,3.0,liveness,0.11
,3V78OHkbhsmOv13MbBRnxt,37i9dQZF1DWYGZAMYFDM8S,,1.0,7.0,liveness,0.129
,2K90utpi9AUlGUrYDapNGB,37i9dQZF1DWYGZAMYFDM8S,,1.0,11.0,liveness,0.109
,24l2W4vP77LGaQGKy9PYmU,37i9dQZF1DWYGZAMYFDM8S,,1.0,4.0,liveness,0.0798
,3W8tRjkiC0TQZuUq0wA5zI,37i9dQZF1DWYGZAMYFDM8S,,1.0,0.0,liveness,0.0669
,6fS1CEMY4LlvQNWuUMoWEQ,37i9dQZF1DWYGZAMYFDM8S,,1.0,10.0,liveness,0.109
,6FnCRa4EVBmzHaLxKKGsCb,37i9dQZF1DWYGZAMYFDM8S,,1.0,6.0,liveness,0.101
,1mKLnhqWC5imlKFmmqLtvL,37i9dQZF1DWYGZAMYFDM8S,,1.0,8.0,liveness,0.126
,5zuelgle0Aqxyc9EooIPVl,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.141
,06ugHK7JxGHv8sjOR8lA1E,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.0786
,317gXFDkNwzfad0iXcMPgu,37i9dQZF1DWYGZAMYFDM8S,,1.0,5.0,liveness,0.153
,02a2RQEICEzbdPPYh0aLnJ,37i9dQZF1DWYGZAMYFDM8S,,1.0,1.0,liveness,0.11
,15mRJR5eMKMtV3e5fU2aDE,37i9dQZF1DWYGZAMYFDM8S,,1.0,10.0,liveness,0.0939
,6v72fV6Nao5E4MOoQ8ZvzD,37i9dQZF1DWYGZAMYFDM8S,,0.0,1.0,liveness,0.137
,2wVd7pvX8gbYTVOOL4eKjJ,37i9dQZF1DWYGZAMYFDM8S,,0.0,0.0,liveness,0.0896
,1dBje6EOpDBLdoKGo94DEa,4MPYRqlhzLYtTh0QLuhfOC,con V de,1.0,5.0,liveness,0.107
,3dsZCq57TheazHh1GVAJwO,37i9dQZF1DWYGZAMYFDM8S,,1.0,4.0,liveness,0.0962
,71aHrUacV9bMtm1qCqJuwZ,37i9dQZF1DWYGZAMYFDM8S,,1.0,8.0,liveness,0.353
,1S0VsP2UnnOudyXtzwkVNE,37i9dQZF1DWYGZAMYFDM8S,,1.0,10.0,liveness,0.0994
,0OvPSLj3HCL9Jy6F2LbrRc,37i9dQZF1DWYGZAMYFDM8S,,0.0,2.0,liveness,0.102
,27ytYULTu6QSZBhGaOKq9i,37i9dQZF1DWYGZAMYFDM8S,,1.0,3.0,liveness,0.102
,6Azo4zZfM5g7Mh6jbs8Lt7,37i9dQZF1DWYGZAMYFDM8S,,1.0,8.0,liveness,0.271
,30kwTkOobDfRb3yHxXjhKV,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.0639
,7w7X5rwDFXwHSqlxtsljP7,37i9dQZF1DWYGZAMYFDM8S,,0.0,9.0,liveness,0.0634
,2vOWeduJdE3pDR3c8uCE7Z,37i9dQZF1DWYGZAMYFDM8S,,0.0,2.0,liveness,0.114
,2LRnH4i15xWu1cBlofOQ3j,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.0881
,1YsGOq2txgbvzKBWjvxNf2,37i9dQZF1DWYGZAMYFDM8S,,0.0,4.0,liveness,0.0965
,3FFQCX7cQcpYDbneCu36NF,37i9dQZF1DWYGZAMYFDM8S,,1.0,2.0,liveness,0.107
