,track,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,top-track
2297,Nostalgic - filous Remix,5AiwOMZLbmaTos05YwxoQz,0.769,0.666,0.0,-4.859,1.0,0.193,0.267,0.0205,0.333,0.285,103.777,151430.0,False
2298,Something About You (with Rudimental) - Chill Mix,6sgqf4wXFWSAmjL1TEXNvZ,0.8,0.516,6.0,-8.076,0.0,0.127,0.365,0.00206,0.134,0.443,106.122,166534.0,False
2299,September - Billen Ted Remix,2U03D8wbYcGwCC1SPNn1ZN,0.783,0.756,9.0,-3.726,1.0,0.0744,0.0644,4.14e-05,0.153,0.706,121.881,158663.0,False
2300,Hey Maria - Elderbrook Remix,7v7teR4FtyiZzkc1tX2a4V,0.846,0.331,0.0,-10.88,1.0,0.0538,0.211,0.0201,0.109,0.349,117.987,213177.0,False
2301,Missing Home - filous remix,4ds7mJmRbIXMdCeoXpp72b,0.732,0.587,11.0,-7.159,1.0,0.0395,0.248,0.00109,0.0964,0.362,95.003,190227.0,False
2302,holiday romance,1pKzMncA3rka9OOPCzd2CY,0.809,0.446,1.0,-10.803,0.0,0.0579,0.591,0.00341,0.132,0.344,120.05,207375.0,False
2303,Against All Odds,4nM8TGo5gHtaWEezLSolqx,0.729,0.797,1.0,-6.492,1.0,0.051,0.145,6.45e-05,0.145,0.432,119.997,170035.0,False
2304,Replay,3hkFFtJqJOXAlEPVWl15zS,0.654,0.583,8.0,-8.806,1.0,0.294,0.37,0.0,0.0894,0.632,93.872,152553.0,False
2305,Heart So Big,6jOfKvLoIdKu7UARpK2sMw,0.613,0.873,7.0,-5.553,1.0,0.0493,0.0116,0.0512,0.118,0.46,104.958,216000.0,False
2306,Red Lights - EMBRZ Remix,5LRkGpPO2dYjqByYu7AsmD,0.793,0.605,4.0,-8.901,1.0,0.042,0.554,0.755,0.103,0.314,124.012,206000.0,False
2307,We Start Fires,0hsMhZA3gguNuHOcDsGmOf,0.676,0.903,9.0,-5.856,1.0,0.0534,0.0333,1.58e-06,0.281,0.349,119.98,228000.0,False
2308,Pieces (feat. Noah Kahan),0vG2V29bRz4uZWtCandbh2,0.669,0.681,4.0,-6.774,1.0,0.0308,0.023,0.0,0.115,0.336,113.98,170526.0,False
2309,SØS (Remix),3IdA6r2hB0Q15NCDyHeW11,0.786,0.533,8.0,-8.7,1.0,0.0638,0.23,6.45e-06,0.115,0.547,100.99,163960.0,False
2310,Hey Ya (feat. Strøm),6UZazv5fp22fX332TFHBvb,0.644,0.734,1.0,-5.791,0.0,0.0478,0.0335,5.29e-06,0.258,0.333,90.016,261407.0,False
2311,More Than A Woman - SG's Paradise Edit,0L3XCv9i9IHs8cJEVhsJ3J,0.679,0.762,10.0,-4.253,0.0,0.0316,0.00469,0.23,0.0446,0.511,105.407,357936.0,False
2312,Clarity - Shallou Remix,7pI6XSeaMGD7Sw8Fk2O7Rz,0.682,0.806,0.0,-6.479,1.0,0.0422,0.00715,0.00106,0.422,0.429,120.017,234303.0,False
2313,Sun Will Shine,6bp0sJ0l3Ab3ZU0aktsYCf,0.534,0.714,6.0,-6.347,0.0,0.0629,0.00633,0.0,0.0879,0.415,125.99,201701.0,False
2314,love ya,1hTENYTuKFe5x0MRNqF2ET,0.779,0.686,7.0,-7.687,1.0,0.0384,0.111,0.0184,0.109,0.443,128.01,187741.0,False
2315,Kyle (i found you),6Ao5d7TMQ92h87jQqSHGyw,0.76,0.669,5.0,-9.105,0.0,0.285,0.0757,0.0215,0.77,0.215,112.023,196071.0,False
2316,Dermot (see yourself in my eyes),1zAIRb8mTj8CcAUXW2FoMd,0.573,0.727,0.0,-7.616,1.0,0.0664,0.132,0.0584,0.192,0.22,150.034,228858.0,False
2317,Chemical High,01mt0RLXC0DQ4VPQpV6WWy,0.72,0.823,6.0,-6.119,0.0,0.036,0.0889,0.0004,0.274,0.782,117.988,158019.0,False
2318,Next to Me,6ZixfeFT8V0Nle1rMZAekY,0.596,0.752,11.0,-4.904,1.0,0.07,0.785,0.000419,0.105,0.306,127.06,202169.0,False
2319,Love Generation - Radio Edit,7M13FwBAKWNa2jqcZeUhL6,0.723,0.872,1.0,-3.617,1.0,0.0586,0.192,0.000154,0.0814,0.544,128.038,204798.0,False
2320,Champion Sound - Radio Mix,2ziD4ISM22kkKI2cGT1U51,0.564,0.792,9.0,-5.149,0.0,0.0925,0.00279,1.42e-05,0.297,0.508,121.83,205787.0,False
2321,Safe,7wYeW1L0s2iGi2gHcxGJ6e,0.609,0.748,1.0,-9.304,1.0,0.029,0.00225,0.794,0.101,0.376,121.036,289603.0,False
2322,Angie (i’ve been lost),24CoUR3GwPXeWJzGizLzhR,0.72,0.888,11.0,-9.254,1.0,0.0847,0.14,0.23,0.0806,0.378,131.97,285093.0,False
2323,Until We Leave the Ground - Steve James Remix,3PslwX8mesV86hl9fDi3fK,0.744,0.577,0.0,-9.599,0.0,0.0385,0.0448,0.0652,0.111,0.321,124.005,197419.0,False
2324,Moments - Ben Böhmer & Nils Hoffmann Remix,4F6dlpCLyi8jWWFEjdxCQ0,0.702,0.524,7.0,-12.422,0.0,0.0393,0.453,0.89,0.111,0.283,121.001,250207.0,False
2325,Chika (scared),4pDE8vhtcEb90Eq2SvdWyB,0.687,0.413,6.0,-11.68,1.0,0.145,0.554,0.006,0.123,0.183,119.968,168245.0,False
2326,Wild Game (feat. Monique Lawz),0OblbHqdzBaTNHxkRuWBDN,0.798,0.636,3.0,-10.126,1.0,0.0612,0.152,0.00107,0.11,0.491,124.013,142611.0,False
2327,Never Gonna Forget (with Diplo feat. Elderbrook),12aAoKT43mVGdW1ofZVCwr,0.694,0.675,11.0,-9.89,0.0,0.0284,0.0382,0.00838,0.0858,0.455,119.96,199768.0,False
2328,Baxter (these are my friends),6Orwi1oYLckpnBF7NbCbrg,0.487,0.808,11.0,-4.832,0.0,0.143,0.00205,0.0589,0.056,0.424,120.143,244035.0,False
2329,Me (heavy),3MhbnxA1JnksiATu9xyB2c,0.736,0.252,4.0,-12.28,0.0,0.0997,0.814,0.0168,0.119,0.375,150.089,183231.0,False
2330,Yasminah (see your face again),0VuHuQtpOCEDi9uu6GhtEK,0.782,0.635,6.0,-9.382,0.0,0.122,0.0416,0.317,0.108,0.399,118.074,184715.0,False
2331,Hannah (the sun),4AGwu2Zn3sYmR2s2y3vfft,0.767,0.878,8.0,-4.581,1.0,0.0648,0.0249,0.0294,0.147,0.401,125.018,196797.0,False
2332,Ghosts - Radio Edit,7deidgGN4CK6V8GXDryvyE,0.424,0.712,5.0,-4.758,1.0,0.0683,0.24,0.0,0.11,0.135,125.972,236190.0,False
2333,Our Youth,25XEG0uXmn4AhvxJ2W4MJD,0.595,0.825,6.0,-4.773,0.0,0.073,0.0527,5.83e-06,0.0883,0.193,119.668,200480.0,False
2334,Nevada (feat. Cozi Zuehlsdorff),5BIjJP1zlOa3iY65RSkXkr,0.605,0.783,3.0,-4.271,1.0,0.0324,0.299,0.000175,0.133,0.105,124.015,208562.0,False
2335,Chemicals (feat. Thomas Troelsen) - Dexter Remix,038VxJ9QPXgcGW49912oHm,0.686,0.744,10.0,-5.881,0.0,0.113,0.0383,6.79e-06,0.133,0.558,125.992,238242.0,False
2336,Born To Rage - Radio Edit,4Jp3wkHmYKXu6a0EvHLg4n,0.512,0.805,7.0,-4.937,0.0,0.0835,0.00215,0.0,0.129,0.342,128.096,226613.0,False
2337,Together - Radio Edit,3JgpYq6m30i70QWrFEKbcT,0.641,0.85,2.0,-4.056,1.0,0.0554,0.0211,0.0,0.359,0.298,125.975,203508.0,False
2338,Neon (Alluvion),6QzlmvDyanUTOurfdXLLwR,0.446,0.811,6.0,-5.369,1.0,0.0434,0.00363,8.82e-05,0.149,0.111,128.03,206719.0,False
2339,Alive Again,2Y7iOaEe9IpSFcitWZAN8y,0.454,0.768,9.0,-5.716,0.0,0.0509,0.00488,1.54e-06,0.0943,0.0794,128.041,221250.0,False
2340,Destroy Me (feat. Brooke Tomlinson),1KNlQcGVKGEbVhnt3AVJ8N,0.438,0.729,8.0,-4.793,0.0,0.0368,0.00684,2.54e-05,0.661,0.144,125.992,236210.0,False
2341,Scared (feat. Amanda Wilson & Pitbull) [Michael Mind Project Edit],1msHXIxmsV2W7QurhQlY46,0.632,0.851,8.0,-3.357,1.0,0.0546,0.162,0.0,0.0715,0.423,128.014,228879.0,False
2342,Blue Sky,0iAyXlpXEnhLo266TlxMT0,0.568,0.827,8.0,-4.55,0.0,0.0428,0.0285,0.0,0.152,0.538,127.907,213750.0,False
2343,Rising Sun - Radio Edit,341Ybocs0OSASkdLZqKyJa,0.421,0.814,5.0,-5.051,1.0,0.0402,0.0269,0.0,0.0713,0.326,128.118,195000.0,False
2344,Ready for Action - Original Mix,73nFBDdiFsjMbkVHllGXfo,0.686,0.895,1.0,-4.741,1.0,0.0489,0.021,0.691,0.058,0.291,128.044,305551.0,False
2345,Survivors,2KiLVAKBNPOLigqbKoTZrl,0.721,0.809,7.0,-5.092,0.0,0.0482,0.000643,0.0417,0.0832,0.055,127.967,275613.0,False
2346,Throw Your Hearts Up [Mix Cut] - Original Mix,43dabIOcsNkJQRDcUEHMYj,0.496,0.933,7.0,-3.762,0.0,0.0934,0.00042,0.00529,0.104,0.0754,128.141,254673.0,False
2347,Believe [Mix Cut] - Original Mix,5nNOxeJzSCodKSpA7bqLln,0.542,0.879,6.0,-3.614,1.0,0.0477,0.00129,0.00108,0.17,0.377,128.036,281307.0,False
2348,Ready or Not Here I Come - Radio Edit,1nRSJ94aBHHxzQ7CP9GlEh,0.611,0.896,1.0,-4.844,1.0,0.0852,0.00396,0.000244,0.341,0.124,128.03,179002.0,False
2349,City Of Lights,7bxnKAamR3snQ1VGLuVfC1,0.429,0.922,2.0,-1.814,1.0,0.0935,0.0766,0.0,0.0668,0.21,128.168,204375.0,False
2350,Back to Paradise (Radio Edit),2ZxgD1AbV0Mg4IIkFR2oae,0.468,0.673,6.0,-5.428,0.0,0.0297,0.000353,0.0,0.273,0.221,127.93,195920.0,False
2351,Follow Me (feat. JHart),3Qf3JiCvMTCSmBM7Wxv99b,0.567,0.917,3.0,-2.13,0.0,0.0342,0.0332,0.0,0.141,0.317,127.998,216786.0,False
2352,Heartbeat (feat. Collin McLoughlin),7eVZbb7YlUopOeuiyRcJ7Z,0.72,0.77,11.0,-4.069,0.0,0.0762,0.035,1.88e-06,0.46,0.217,127.996,393750.0,False
2353,Gold Skies - Radio Edit,0Ovs8UlYiheoObpyeTWWLE,0.476,0.771,9.0,-5.846,0.0,0.0412,0.0294,0.0136,0.553,0.164,128.018,235327.0,False
2354,Runaway (U & I),4qABfS1RaGVXdBhj2BQyhO,0.506,0.805,1.0,-4.119,1.0,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074.0,False
2355,Sound of Goodbye,3IBOxATqKd47KLr13e70h4,0.657,0.744,0.0,-4.556,1.0,0.0844,0.301,0.00145,0.0641,0.332,128.038,187559.0,False
2356,Soundwave - Radio Edit,0jgh0AwFawsaiuTOiWDzfS,0.581,0.904,4.0,-3.672,1.0,0.0931,0.0454,0.0,0.0779,0.32,127.902,183750.0,False
2357,Secrets - Radio Edit,6eE5LWw0DpIbTOdKwDUoE8,0.662,0.81,11.0,-4.442,0.0,0.0441,0.00127,0.00653,0.0886,0.224,128.007,216967.0,False
2358,Equality,7hQ9FBmEdbHgqXBHoj4mVM,0.593,0.857,8.0,-5.555,1.0,0.0735,0.0675,0.00494,0.121,0.527,127.988,230625.0,False
2359,Gold Dust,1c4ZG57TMGxsohvNukHwrO,0.242,0.746,2.0,-4.496,1.0,0.0361,0.00635,0.00397,0.107,0.128,127.997,234255.0,False
2360,Parade,5jT2yNeyOiALkJS9XCaXQR,0.603,0.953,9.0,-3.663,0.0,0.261,0.0159,0.00678,0.261,0.385,191.84,195010.0,False
2361,Sweet Escape,3sz8Gn0fOmXmyXOaPSWBJ9,0.566,0.851,2.0,-3.799,1.0,0.0389,0.0736,1.07e-06,0.198,0.511,126.046,232533.0,False
2362,In My Head,1PBk2knn4anq0vaS5KGDG2,0.548,0.895,0.0,-2.794,1.0,0.0392,0.00622,0.0184,0.108,0.616,127.829,221066.0,False
2363,Nothing Stopping Me (feat. Kat Nestel),5BuiZmp7H6hoUN5Fw2lUIp,0.601,0.801,5.0,-2.425,1.0,0.0473,0.139,0.0,0.103,0.377,126.955,223225.0,False
2364,No Way Out - Radio Edit,3ARti7OUxxxhvruAhrw0Pd,0.576,0.864,0.0,-4.287,0.0,0.0527,0.0832,0.0,0.241,0.425,126.021,206814.0,False
2365,Something New,3P7qStX3ECFOLfjrXuLzbc,0.568,0.86,11.0,-3.846,1.0,0.0342,0.0189,0.000484,0.119,0.394,129.924,247160.0,False
2366,Angels (feat. Kat Nestel) - Radio Edit,0rCuRc07y6l1kPYj0JSRg5,0.527,0.845,1.0,-3.721,0.0,0.121,0.0335,0.000127,0.144,0.554,128.023,214326.0,False
2367,Melody - Radio Edit,79y5xldzJErccDzTFbtXoB,0.472,0.972,10.0,-4.262,0.0,0.0622,0.00415,0.924,0.812,0.436,126.092,163996.0,False
2368,Sally,5IDF3hlvoGWq796ailsjFC,0.635,0.898,5.0,-4.253,0.0,0.0942,0.00098,0.000174,0.322,0.355,127.984,277600.0,False
2369,Beautiful Now,7FJP35tUJ2121EJsFpU1Gh,0.628,0.833,11.0,-4.126,0.0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,218293.0,False
2370,Another You,1u6LOWtdWA2wwa3CryIBsS,0.59,0.647,6.0,-5.06,0.0,0.033,0.00809,4.52e-05,0.0921,0.393,127.979,192307.0,False
2371,Smoke Filled Room,4f13AaRyukUTWleyKXaRDh,0.574,0.731,11.0,-4.582,1.0,0.0664,0.024,0.0,0.0779,0.402,127.925,195503.0,False
2372,Kuaga (Lost Time) (Radio Edit),2ce5n5MpJQgvnAHtmfxS1C,0.602,0.97,1.0,-3.994,1.0,0.125,0.105,0.0053,0.201,0.364,127.953,177415.0,False
2373,Follow Me,3g372NUHCqiBXIulMSBstI,0.711,0.851,1.0,-3.364,1.0,0.0968,0.00234,0.0,0.264,0.447,127.988,301875.0,False
2374,I Won't Let You Walk Away (feat. Madison Beer) - Lost Kings Remix,28cKwj13J7ZVbszs9xvJzX,0.601,0.818,3.0,-6.13,1.0,0.0314,0.0975,0.00163,0.115,0.295,128.002,246594.0,False
2375,Heart Upon My Sleeve,0lNxBkpEBh0XZmlmtxbu32,0.707,0.717,4.0,-7.872,0.0,0.0378,0.0949,0.532,0.319,0.351,126.044,283147.0,False
2376,Waiting For Love,5eCgNATwXgRc4mZx9NymGJ,0.567,0.746,6.0,-3.748,0.0,0.0511,0.335,0.0,0.392,0.578,128.03,228750.0,False
2377,I Lived - Arty Remix,6PaD0mEiwjN9SR31lyd5ty,0.433,0.743,9.0,-5.783,1.0,0.045,0.227,0.0,0.0786,0.0943,127.986,266640.0,False
2378,Finally Found You,1i7gybd4iuAm3dSzktiCDN,0.622,0.884,4.0,-4.812,1.0,0.0895,0.0113,0.0,0.349,0.627,127.95,220933.0,False
2379,Waves - Radio Edit,5uvwQV3cMZtS2DrV2zR3RR,0.655,0.85,1.0,-3.793,1.0,0.0322,0.132,0.000451,0.104,0.389,127.996,266292.0,False
2380,Faith - Radio Edit,0ihyWiLJRe4mL5Do40GKIr,0.665,0.671,2.0,-6.614,1.0,0.0433,0.00726,0.0025,0.142,0.599,127.946,183053.0,False
2381,Collide (Radio Edit) [feat. Collin McLoughlin],4XEM2IBeOp1W0USZXi2SGC,0.443,0.948,4.0,-3.29,1.0,0.108,0.0124,3.99e-06,0.131,0.341,127.928,200435.0,False
2382,How You Love Me,0A1y3d5O3SDvXaQ8snkmOf,0.496,0.789,1.0,-3.648,1.0,0.0839,0.183,0.0,0.34,0.286,127.961,210469.0,False
2383,Bigfoot,4InuLJ1RYk0c68j27fB0d3,0.613,0.925,5.0,-3.952,0.0,0.0548,0.00131,0.525,0.238,0.143,127.958,175313.0,False
2384,Mystica (Werewolf),5j8IkIOAFKKBj45mJdRhPK,0.655,0.796,9.0,-5.918,0.0,0.0476,0.0757,0.0175,0.0826,0.392,127.957,196885.0,False
2385,Fight Forever,4LfHCmxRWYtapCcTlz4LTc,0.546,0.917,0.0,-3.603,0.0,0.0461,0.0078,0.0,0.564,0.163,127.995,230640.0,False
2386,Tremble - Original Mix,1uEz41KQq9bj0YFRa7ORn4,0.695,0.813,7.0,-4.536,1.0,0.141,0.054,0.223,0.169,0.344,124.958,353280.0,False
2387,Together We Are (feat. Chris James) - Audien Remix,3OF5C4UfMvn3B3jjlwnsy4,0.632,0.863,7.0,-2.914,0.0,0.0807,0.0208,0.00407,0.113,0.378,127.929,352500.0,False
2388,Pompeii - Audien Remix,27EyhYktLIgAOW6IkygTqL,0.649,0.788,9.0,-3.499,1.0,0.0418,0.00352,3.54e-05,0.103,0.219,128.018,352969.0,False
2389,Ten Feet Tall,6HUeSTt2RaKYIiJrnjzaCd,0.523,0.861,0.0,-3.447,1.0,0.0644,0.0336,0.0,0.144,0.346,127.049,229149.0,False
2390,Years - ラジオ・エディット,2YBnNbMOUUSkqncnQgkqST,0.37,0.823,2.0,-6.245,1.0,0.0805,0.00234,1.91e-06,0.174,0.323,128.008,195480.0,False
2391,Kids - Radio Edit,08sbVRMozsdk9IiVPklbkS,0.501,0.83,9.0,-7.025,1.0,0.0464,0.00459,0.027,0.331,0.339,129.026,206678.0,False
2392,Our Story - Radio Edit,4nP6jRqPZjFGDfBZpwxwh2,0.513,0.689,8.0,-3.548,1.0,0.0359,0.172,0.0,0.248,0.41,128.097,208125.0,False
2393,A LIGHT THAT NEVER COMES - Vicetone Remix,755ijY05ZAQ26iESnvHX6D,0.453,0.894,5.0,-2.759,1.0,0.096,0.027,0.0,0.378,0.212,124.996,233245.0,False
2394,One Night - Vicetone Remix,4ybTZJnEYtkmhYVctaNzRH,0.72,0.933,2.0,-4.201,1.0,0.176,0.0218,0.000481,0.0552,0.141,124.999,384493.0,False
2395,Booyah - Radio Edit,4sU2hKgadiZMrsh9C2LNCu,0.559,0.916,11.0,-3.068,1.0,0.0626,0.0453,1.26e-05,0.224,0.195,128.012,215293.0,False
2396,Freeze Time [Mix Cut] - Original Mix,0Y3Sa1O4ZyREH9kufnLLTt,0.567,0.963,5.0,-4.656,1.0,0.0653,0.00178,0.0107,0.202,0.323,127.914,258730.0,False
2397,Only Gets Better (feat. Jaicko Lawrence) - Radio Edit,2E3CURECFCG8zVAdSgYgs4,0.641,0.775,11.0,-5.138,1.0,0.115,0.00523,0.0,0.5,0.615,125.021,211842.0,False
2398,Heroes (we could be),0VYQK5I08homNvX8SRS37R,0.516,0.749,5.0,-4.091,1.0,0.0692,0.031,0.0,0.205,0.356,125.92,209867.0,False
2399,Surrender,3rwdcyPQ37SSsf1loOpux9,0.542,0.894,1.0,-2.879,1.0,0.0676,0.0236,0.0,0.132,0.296,127.947,208133.0,False
2400,Wicked Wonderland,0ADoHm7vRLqUDfyxwXhgc5,0.699,0.812,6.0,-5.772,0.0,0.135,0.00461,0.0161,0.396,0.749,127.916,217267.0,False
2401,I Bet My Life - Lost Kings Remix,0CcnpyhdtrxIR7XeLn6bfe,0.549,0.833,1.0,-7.046,1.0,0.0622,0.0724,0.0,0.155,0.263,119.995,238733.0,False
2402,Last All Night (Koala) - Radio Edit,1VHPGHSANVymoxozDqTCFC,0.641,0.9,3.0,-2.565,0.0,0.0948,0.0418,9.59e-05,0.594,0.619,127.931,195680.0,False
2403,Cool,6Ua9Ylv2V1BXtjAaa3MPDs,0.534,0.844,6.0,-2.438,0.0,0.0309,0.0299,0.0,0.411,0.501,128.013,221667.0,False
2404,Tremor - Radio Edit,2Bylzl23NEIVRf49IxMwWV,0.615,0.919,11.0,-4.999,1.0,0.0367,0.002,0.687,0.196,0.225,127.99,193133.0,False
2405,Outside (feat. Ellie Goulding),7MmG8p0F9N3C4AXdK6o6Eb,0.646,0.823,2.0,-4.123,0.0,0.0394,0.213,0.0,0.322,0.418,128.035,227267.0,False
2406,Raise Your Hands - Radio Edit,2SI3K6Q7h8dMzJrNGSzoy9,0.711,0.958,4.0,-3.47,1.0,0.0443,0.00595,0.792,0.168,0.231,127.997,191250.0,False
2407,Young Again,517C2laY0II7ePFrRKGC3C,0.576,0.75,7.0,-4.541,1.0,0.0318,0.0363,0.0,0.712,0.269,128.985,219533.0,False
2408,Sunburst - Radio Edit,4zprsi1EoTNja7OKnRMhwl,0.606,0.803,3.0,-5.792,1.0,0.0382,0.135,0.0131,0.183,0.363,128.049,210469.0,False
2409,Lowdown - Original Mix,77F6bZeJyZ2f2G3c4B9pQf,0.458,0.93,11.0,-4.228,0.0,0.0846,0.00279,0.336,0.0359,0.618,127.0,276341.0,False
2410,Calling (Lose My Mind) - Radio Edit,34NNeV9jfgNgaALgUr0u9V,0.416,0.849,1.0,-4.909,0.0,0.0455,0.00864,0.000138,0.204,0.147,125.098,205440.0,False
2411,Leave Me Behind - Radio Mix,4HVk2y63YUqoKyyx7DSOUY,0.513,0.815,1.0,-5.824,1.0,0.0408,0.00826,9.85e-05,0.0781,0.108,128.081,204960.0,False
2412,Circles,3yM0SFHZEkQ56nVEWYQGee,0.6,0.887,9.0,-2.52,1.0,0.063,0.0232,4.62e-05,0.148,0.526,128.088,187969.0,False
2413,Heat - Radio Edit,50fr0toEtXu5IfvrbZ9PEF,0.614,0.86,0.0,-3.23,0.0,0.0794,0.494,0.00413,0.53,0.561,128.089,210000.0,False
2414,Let Me Feel - Radio Edit,1kVh5zMwaDnuyTedpaQbW7,0.503,0.704,9.0,-3.218,1.0,0.0339,0.25,0.0,0.0771,0.114,127.945,202542.0,False
2415,Take Me Home (feat. Bebe Rexha),7iT98FhZ7BAE8xdCxBlw55,0.571,0.903,7.0,-2.184,1.0,0.214,0.0615,1.23e-06,0.186,0.477,127.951,206320.0,False
2416,Rude - Zedd Remix,6rmtT7Y8cH7NpvovoPiV6k,0.598,0.836,1.0,-2.388,1.0,0.0457,0.0324,2.44e-06,0.0751,0.343,130.009,273231.0,False
2417,California (Radio Edit),06Sk5eLE3k0GbqxWgqP7ej,0.537,0.924,10.0,-4.222,0.0,0.122,0.0358,0.000422,0.564,0.195,127.978,264375.0,False
2418,Illuminate,7IvHLBFvLKLvgp9ayEGxGl,0.588,0.83,11.0,-4.284,1.0,0.0429,0.176,1.53e-05,0.135,0.512,128.013,277550.0,False
2419,Cannonball (Earthquake) - Radio Mix,3QD0HGBkSrGAQyyXMXPHWw,0.649,0.939,5.0,-3.45,0.0,0.055,0.0211,0.106,0.0874,0.701,127.988,187748.0,False
2420,Everybody Is in the Place - Radio Edit,6IcOiEyHj0rHECjRHkRFfO,0.609,0.989,2.0,-3.51,1.0,0.0867,0.000434,0.219,0.0715,0.0358,130.048,171693.0,False
2421,Enjoy the Ride - Vicetone Remix,38j8KNWrWDL7oECJjwQbtm,0.727,0.741,10.0,-5.647,0.0,0.0539,0.00581,0.0303,0.0641,0.378,127.978,290867.0,False
2422,Earth Meets Water,1JE8jVRbEMG8ANRnc5of4f,0.461,0.736,2.0,-2.379,1.0,0.0338,0.024,0.0,0.163,0.212,127.957,189434.0,False
2423,Five Hours,6r7FXNO57mlZCBY6PXcZZT,0.88,0.821,5.0,-2.545,0.0,0.118,0.0197,0.661,0.234,0.575,127.907,326888.0,False
2424,Yee - Radio Edit,3S6njsRGUCqUlztJvrWCBT,0.717,0.993,5.0,-4.116,0.0,0.0457,0.143,0.855,0.108,0.617,127.996,168753.0,False
2425,Gold Skies,52iUpgYOikyIOu1lk5HcTm,0.476,0.771,9.0,-5.846,0.0,0.0412,0.0294,0.0136,0.553,0.164,128.018,235327.0,False
2426,Overtime - Vicetone Remix Edit,2exo6mhM7ipyxdGhr1QgMA,0.576,0.883,11.0,-2.111,0.0,0.0577,0.00792,0.0,0.566,0.422,126.05,203095.0,False
2427,Revolution - Vocal Edit,1biC1FGDhjEseslodU6GRS,0.623,0.862,7.0,-4.89,0.0,0.0384,0.0101,0.0211,0.79,0.0473,127.972,203427.0,False
2428,Unicorn Zombie Apocalypse - Original Edit,3e4BMSEQx9sZkCK09axxth,0.627,0.799,5.0,-3.451,0.0,0.0671,0.0536,0.665,0.0682,0.199,127.927,200853.0,False
2429,Legacy - Vicetone Remix,17yQvoztJWobwZD6o0O8zi,0.675,0.881,0.0,-2.506,0.0,0.0636,0.0093,5.92e-05,0.334,0.221,127.981,337520.0,False
2430,Only The Horses,7BxOczly5v4jRd1Pe3EykU,0.672,0.814,1.0,-3.151,1.0,0.0399,0.00266,2.31e-05,0.092,0.874,126.036,218893.0,False
2431,Pressure - Alesso Radio Edit,0bnim1GHyrtKzqngqweFQW,0.525,0.854,8.0,-6.852,1.0,0.0347,0.000159,0.528,0.165,0.269,128.028,182933.0,False
2432,Snow White (Alive) - Radio Edit,1ntvg2VVIHH0pSkxDiL1RG,0.706,0.799,5.0,-3.986,1.0,0.0532,0.127,0.00048,0.317,0.6,130.057,198507.0,False
2433,This Is Nightlife - Video Edit,0IpiiTfaDSiqpYg9MlBxw4,0.642,0.784,11.0,-5.286,0.0,0.032,0.0271,3.03e-05,0.308,0.877,128.004,162000.0,False
2434,This Is What It Feels Like,6NdkzOSCLzmyV9Qc4DKhJ2,0.551,0.833,8.0,-5.217,1.0,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,204360.0,False
2435,Turbulence (feat. Lil Jon),4Ya69z1E9uc418uInyWs9E,0.693,0.945,2.0,-1.728,1.0,0.082,0.00629,0.263,0.117,0.287,130.018,228010.0,False
2436,Under Control (feat. Hurts),4J7CKHCF3mdL4diUsmW8lq,0.544,0.915,8.0,-3.405,1.0,0.0841,0.129,0.000914,0.115,0.51,126.094,184280.0,False
2437,Wizard - Radio Edit,10zw3p9S7nJWNnqy3QYNnI,0.565,0.916,7.0,-4.715,0.0,0.052,0.00439,0.488,0.618,0.0795,127.844,202400.0,False
2438,Live for the Night,457p7UH7hoHrbA2iI4PSCA,0.499,0.843,6.0,-2.224,1.0,0.113,0.0138,0.0,0.124,0.533,127.932,206480.0,False
2439,Mammoth - Radio Edit,4EdQIdLEwzeBxdQyUDp8OX,0.57,0.871,11.0,-5.938,0.0,0.472,0.00208,0.106,0.398,0.475,128.038,160258.0,False
2440,City Of Dreams - Radio Edit,6i7tbafO9vwJ933kTzn9mg,0.476,0.825,4.0,-5.059,1.0,0.0361,0.00273,0.00765,0.349,0.157,127.976,226947.0,False
2441,Apollo (feat. Amba Shepherd) - Radio Edit,1PFPEVzoRGMFZ8IM5iVM9e,0.56,0.742,9.0,-6.122,1.0,0.0666,0.015,0.0134,0.639,0.275,128.06,209766.0,False
2442,If I Lose Myself - Alesso vs OneRepublic,3ScJy88F8KqGDfWu8XJhHx,0.519,0.754,2.0,-5.689,1.0,0.0402,0.258,3.75e-06,0.139,0.16,125.975,215187.0,False
2443,Alive - (Hardwell Remix)[Radio Edit],1eQYeThJKjpeMBfMJ5xz2y,0.621,0.816,6.0,-4.81,0.0,0.0517,0.01,0.00134,0.467,0.304,127.933,207413.0,False
2444,Call Me A Spaceman - Radio Edit,1UPyhGntpIx9jGJ5UVtKVS,0.581,0.877,3.0,-3.595,0.0,0.0486,0.0172,0.0,0.248,0.35,127.952,189375.0,False
2445,Something Better,6Fs6Moy0293TJPJ5SeyC5N,0.558,0.844,2.0,-2.585,1.0,0.0629,0.0652,0.0,0.21,0.458,126.035,212619.0,False
2446,I Want You To Know,1JDIArrcepzWDTAWXdGYmP,0.58,0.846,9.0,-2.876,0.0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,240000.0,False
