track,id,playlist_id,playlist,top-track,duration_ms,mode,key,variable,value
The Ocean (feat. Shy Martin),2CPqh63wRVscbceKcPxwvv,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,183414.0,1.0,5.0,speechiness,0.029
Walls (summer mix) (feat. Julia Church),1Nxe6J4HuHpXjqMNhlTzpq,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,183736.0,1.0,0.0,speechiness,0.0326
Don't You Know,6uRxBAXVeSg4qaRZKwUgVF,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,184500.0,1.0,2.0,speechiness,0.0676
Nervous - The Ooh Song: Mark McCabe Remix,5FoYSQF0IaVwS6M9mlk6C4,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,195195.0,1.0,7.0,speechiness,0.0462
Someone Who Needs Me,1sDkc1CAvAM5uphbhPzxXQ,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,170915.0,1.0,8.0,speechiness,0.166
The Time Is Just Right,6Urgipy21aYDJkkw6ihzm7,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,246486.0,1.0,7.0,speechiness,0.0343
Hitchhiker - Bergs Remix,590OeVL7UjZBefCnyMCWHS,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,222056.0,1.0,4.0,speechiness,0.144
False Alarm,7gZQfdEQpmwAoPHSbEHzms,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,224272.0,0.0,5.0,speechiness,0.0294
Only Love (feat. Pitbull & Gene Noble) - Luca Schreiner Island House Mix,4ACmlsXDW7YSEic8zENrLO,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,206000.0,1.0,10.0,speechiness,0.0487
I Was Wrong - Robin Schulz Remix,3TZ3MiMILR5wrQbbWiFUwI,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,220678.0,1.0,6.0,speechiness,0.049
Mrs.,6YnX3r74mDVPeu6bN2kzv6,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,182066.0,1.0,1.0,speechiness,0.033
Get What You Came For,2bG5yFcRlclKdNpxlg0QEJ,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,194805.0,1.0,0.0,speechiness,0.0305
Right Now - Sam Feldt Radio Edit,4EupaZnUh9CBOTisAoGesq,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,197584.0,1.0,4.0,speechiness,0.033
In My Arms,3LoBP2S3cewHVTyznJZp26,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,163279.0,1.0,1.0,speechiness,0.067
Living (feat. Alex Clare),63Qco1ncI5U4qEUnxL1DsH,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,197733.0,1.0,0.0,speechiness,0.0453
Can't Stop The Feeling (feat. Angie Keilhauer),2wZEQf9UfZQZqbWbkU5JkV,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,209215.0,0.0,11.0,speechiness,0.108
England Skies - Papier Remix,2IGPdpqc1M79pD7pAp8KYi,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,184040.0,0.0,7.0,speechiness,0.0259
Higher Love (feat. Grace Grundy),3Md4WAeVbgzTpqBPJqmAFM,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,149707.0,1.0,8.0,speechiness,0.037
Swear Like a Sailor,18qH5bBi8nOCN5e1caotvL,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,234602.0,0.0,6.0,speechiness,0.0285
Believe,2jbgxfHpQctrN1XVX53oFd,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,204278.0,1.0,6.0,speechiness,0.0318
Don't You Worry Child - Charming Horses Remix Edit,70vh9toYZ7tuGLB46HwZsA,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,216393.0,0.0,4.0,speechiness,0.0278
Feelgood Day - Gentech Remix,4shgwH7wztos6ticWBMuJp,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,194612.0,1.0,7.0,speechiness,0.0942
This Is My Day,5lpa1lJ6rDqe8M5ynVVDYI,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,188348.0,1.0,10.0,speechiness,0.111
Ljuda,6PP3c2VnSAb4X14y6dWndN,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,314907.0,1.0,0.0,speechiness,0.0517
Carry Me (feat. Julia Michaels),3FZEv9JddkjHNFiMVxJYpS,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,233133.0,1.0,7.0,speechiness,0.0474
Buried In Detroit - Lucas Löwe Remix,5pFJk7g8G5FfE2o8nocw4v,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,203360.0,0.0,7.0,speechiness,0.0367
Clothes Off,6IuQkJXo0YgOEYVEPA3SGy,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,166316.0,0.0,1.0,speechiness,0.0428
Wasn't Expecting That - Zwette Remix,6RmWY5lF9yrLdwv3ARFFsR,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,229403.0,1.0,6.0,speechiness,0.037
No Diggity,32PKQDEaouIIOlNZ5umoR6,5U2MYFAcQ3yT7XbHYgGPmb,House,False,168728.0,0.0,6.0,speechiness,0.0674
Last For The Summer (feat. Oferle),07w059JNHtvnZaZutQDJzs,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,249887.0,1.0,1.0,speechiness,0.0438
My Religion,5k0CtBjtWLKnpZbqScaXSb,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,228818.0,1.0,7.0,speechiness,0.0318
Up&Up - Freedo Remix,2KIgC0WnwwcDPgv8ClxXfi,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,210295.0,1.0,7.0,speechiness,0.0689
Burn Down,0cUrNVDnm7cF82aJj9hiFR,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,168011.0,0.0,6.0,speechiness,0.0318
What Is Love 2016,6sGkSpBvXqe4nG1jOsWO7D,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,188147.0,0.0,1.0,speechiness,0.0444
Runaways,2K06amHdw8ZPWI75Xvo9Ij,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,180402.0,1.0,11.0,speechiness,0.0324
What Do You Love,0h4FK0CnlZ3oJnZ6quEk1P,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,211875.0,1.0,11.0,speechiness,0.0731
Hear Me Now,6OnYQKTc5fbSGbIpaH4KxL,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,192846.0,1.0,11.0,speechiness,0.0419
Inside the Lines (feat. Casso),3qaYuV5XZAwiOvGE91HhwS,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,204504.0,1.0,8.0,speechiness,0.0324
By Your Side,1D3ODoXHBLpdxolZRHWV1j,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,201254.0,1.0,6.0,speechiness,0.0331
The Dock of the Bay,1D8jvcCsh8sS1QQZohqVqz,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,146602.0,1.0,2.0,speechiness,0.0415
The Mack,7aV2mflaASUmGhCErm7kBO,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,167038.0,1.0,0.0,speechiness,0.0602
Solo Dance,6HUnnBwYZqcED1eQztxMBN,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,174933.0,0.0,6.0,speechiness,0.0507
Fireproof,0UnddeB02YdXiAcUnhpR1y,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,170093.0,0.0,5.0,speechiness,0.0917
Flowerchild,2d6WVCgODEWh3TB27uy6NI,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,176267.0,1.0,7.0,speechiness,0.0505
In The Name Of Love - The Him Remix,2sp1QtoKfxJaSlsu8NOLTn,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,209280.0,1.0,7.0,speechiness,0.0379
Chasing Clouds,1HgLHs8lQk6zJlKnl9WQeS,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,196268.0,1.0,0.0,speechiness,0.0269
Chasing Palm Trees,2DtuEJy6RzUNDtjPwb6XIy,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,158649.0,1.0,9.0,speechiness,0.0434
Winter - Radio Edit,5c7SbsL6WqH5MZw6t9jWEl,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,212830.0,1.0,9.0,speechiness,0.104
Bring It On Home,7pcb6lwo28DcjyWOKit6l1,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,144443.0,0.0,11.0,speechiness,0.0975
Nothing Left (feat. Will Heard),0j0DNujXWeupLpZobbABoo,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,236683.0,0.0,4.0,speechiness,0.0402
Heatwave (feat. Akon) - HUGEL Remix,1Rev0uexcpMr1ERkucbXnT,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,232195.0,0.0,7.0,speechiness,0.0368
Shed a Light,1cG0umU5TKStygKsPFZ9pY,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,191379.0,1.0,8.0,speechiness,0.102
Little Boy [Panski Remix],5qUsDiCoQwQNn9E2ujqxvp,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,248137.0,1.0,10.0,speechiness,0.033
You And Me (Axero Remix),1mqvoS0dlzsBUVwVLkaqEN,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,180645.0,1.0,9.0,speechiness,0.0608
Daydreamer - Radio Edit,4xa421XQK1NNq4Qdhbhube,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,184918.0,0.0,9.0,speechiness,0.0542
Talking About Love,2AK6cgxQCh2Dyl7WzayO4K,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,207619.0,0.0,9.0,speechiness,0.0336
Tired of Talking,63MRutmAXJwkxhMhPHoioS,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,197000.0,0.0,9.0,speechiness,0.0695
Wild Horses - Sam Feldt Remix,4tVybkClyH0hjL8jzMq3sH,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,177023.0,1.0,8.0,speechiness,0.103
Your Soul (Holding On),62djTxHY6cLZ1F9DrHSqim,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,161753.0,1.0,5.0,speechiness,0.038
All Life,6Arjh02A7wcY4cBNUYWuU0,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,169957.0,1.0,4.0,speechiness,0.17
You Don't Know Me,4oVsPF4wxgmUqSMTHiC4bN,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,147878.0,1.0,7.0,speechiness,0.0403
Sky Is The Limit,5Lx2wUBS84YYHUfUVFPoRB,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,147133.0,0.0,11.0,speechiness,0.0354
Traces of Time,6BbpUx4SYDZb65ICIab72s,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,229740.0,0.0,10.0,speechiness,0.0293
Paris,15vzANxN8G9wWfwAJLLMCg,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,221520.0,1.0,2.0,speechiness,0.031
Love Yourself,7dSucxSZkHuMSEA26NxoGV,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,196099.0,1.0,4.0,speechiness,0.176
Bright Lights - Sam Feldt Remix,0emMJOjCCIupaWDVJaCDDQ,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,191340.0,0.0,2.0,speechiness,0.0377
No Worries,6FMwAI31AKixzL2COhIIHN,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,196077.0,1.0,0.0,speechiness,0.0466
Eagle Eyes - Lucas & Steve Remix Edit,5pvJqNwUUahJIZ9a8CFeiP,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,198740.0,1.0,0.0,speechiness,0.0384
Waves feat. Chris Brown & T.I (feat. Chris Brown & T.I.) - Robin Schulz Remix,6roEbeXiBuGiZsGEGwmQmr,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,190846.0,1.0,1.0,speechiness,0.0311
Hurts So Good - Broiler Remix,2iC6DfxAzUCtTwAwtbvvEz,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,205747.0,1.0,5.0,speechiness,0.0509
Better (feat. Grant Genske),4yEaGsXVUZnybftsuRZKst,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,257515.0,1.0,2.0,speechiness,0.123
It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,220781.0,1.0,0.0,speechiness,0.0706
My Own Way (feat. Preben),0xmYV1YXszEd8DonoV7n4U,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,180000.0,1.0,10.0,speechiness,0.0375
Beautiful Life (feat. Sandro Cavazza),5Qk6GxfHbuZIgEA6UdShdp,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,161907.0,0.0,2.0,speechiness,0.0375
Goodbye,3GLW6tRmupXtWYj38MUj0U,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,202778.0,1.0,7.0,speechiness,0.0455
All Or Nothing (feat. Axel Ehnström),6oM7F7YkMe5jtOc2sbdTxl,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,157493.0,0.0,11.0,speechiness,0.0439
Rocks,4LtHd4nHs1LRyFrGsU9s3v,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,193028.0,1.0,7.0,speechiness,0.0621
Pacific Coast Highway,6kTsa9LObKmNQFV7uPIrsH,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,224398.0,1.0,2.0,speechiness,0.171
Under Your Skin,74BGCq2L25uHnxC7Zwgp8q,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,188610.0,1.0,11.0,speechiness,0.11
Better Off (feat. Josh Roa & Bishøp),6nhg2MM5xRmF9rlrtj5I0Q,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,259200.0,0.0,4.0,speechiness,0.16
Halcyon Birds,2ZPyQcrC0p9BJnZj9eYKz8,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,273661.0,1.0,6.0,speechiness,0.0374
Oceans Away,4NJpJ17Dgm5r4OYExFbxLk,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,193982.0,1.0,8.0,speechiness,0.0294
Sunset Lover,0hNduWmlWmEmuwEFcYvRu1,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,237793.0,1.0,6.0,speechiness,0.0503
Somewhere New (feat. M-22) - Radio Edit,1sfmIZRBmY5yq5wRQs987T,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,208138.0,1.0,5.0,speechiness,0.0474
Galway Girl - Martin Jensen Remix,2A17f6I4fh6GqYX0J8noGr,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,196044.0,1.0,9.0,speechiness,0.0438
All We Know (feat. Phoebe Ryan) - Oliver Heldens Remix,5sWevAyvYSRzGpIsdsRvJi,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,184253.0,1.0,0.0,speechiness,0.0303
Without You,3BCEUWotuY90D7Gn9belwR,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,184918.0,1.0,2.0,speechiness,0.0448
Thinkin' Bout You - Vijay & Sofia Remix,5bcXChqK8gM2KxJSpFqczp,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,196093.0,1.0,7.0,speechiness,0.0375
First Time,2Gl0FzuLxflY6nPifJp5Dr,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,193511.0,0.0,0.0,speechiness,0.112
North Dakota - Le P Remix,791MWXJrf4qCEVI6Pzd0AD,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,198000.0,1.0,4.0,speechiness,0.0636
Coming Over - filous Remix,0uIDxM4fdk9zHQzbhr5Jgq,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,198545.0,1.0,8.0,speechiness,0.0459
Superstar,0WY08c7veS1xHGdkskHh0T,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,157073.0,1.0,6.0,speechiness,0.0397
Can't Fight It,41CqhTwCbwwwZ0SOjL4HBc,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,183750.0,0.0,0.0,speechiness,0.0345
Never Let Me Go,06ZpMjkNdIDKVf3mK29UiC,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,184071.0,1.0,0.0,speechiness,0.0349
Our Hearts,2yI0ju5yNm1DFE0sWCYlqj,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,188105.0,0.0,4.0,speechiness,0.108
One Day (Vandaag) - Radio Edit,0GSU6yLOJqO10ziQuBLWOE,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,219333.0,1.0,5.0,speechiness,0.0307
Straightjacket,1I9wDuajCQ7tJbDtfEwMf2,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,206427.0,1.0,8.0,speechiness,0.217
Skyline,0HkwDCJIbWijtfKg63gQBJ,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,163948.0,0.0,8.0,speechiness,0.0304
Afterlight,6SP1AbWWWKLyoRiJy8Mntk,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,145830.0,0.0,5.0,speechiness,0.0473
Heading Home - Nick Talos Remix,5i3oFRgv01h8957xtGq1XH,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,179480.0,1.0,11.0,speechiness,0.0311
Run Run Run,29Xp9qXcl1LBpGMFtfUZ4O,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,211598.0,1.0,4.0,speechiness,0.0327
I Like Me Better,1wjzFQodRWrPcQ0AnYnvQ9,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,197437.0,1.0,9.0,speechiness,0.253
Another Day In Paradise,2S2laN33BdttxJ8yyv4VbX,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,255000.0,1.0,11.0,speechiness,0.0669
Young (Sam Feldt Remix),5Pchgc0mxWI2qoJlz86jpv,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,196807.0,1.0,11.0,speechiness,0.0607
Mind Games,5wMgfgCLaIb3dZsL6koWj9,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,138131.0,1.0,8.0,speechiness,0.0292
People Crying Every Night,2XBWT6qciUWR1HCmiPwrEV,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,221550.0,1.0,7.0,speechiness,0.124
Close to You (feat. Daniel Ahearn),3jU5BHwddi4XYD9Yj8gvZ5,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,201665.0,1.0,0.0,speechiness,0.032
Come Back To Me - filous Remix,6mp9IeMdujzozbEJdeQ4DW,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,171789.0,0.0,6.0,speechiness,0.0622
St. Peter,4Wq76dTxDuc5WUG2JFIAno,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,209400.0,1.0,6.0,speechiness,0.0594
In Too Deep,4oi2tw5fWJjfE8UQsW0IO5,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,234453.0,1.0,2.0,speechiness,0.0329
This Is It,38Pb8HTdTeaFdY0xzgoMCi,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,183766.0,1.0,1.0,speechiness,0.0376
Mama,4xlrALxuaCf9yZBHJeTSG6,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,184134.0,0.0,11.0,speechiness,0.0469
Cold - Ashworth Remix,7BnIoqElaRdNoZxwCBlSpn,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,242754.0,0.0,9.0,speechiness,0.0603
Sunny Days,6RrUUleT9JI0KQHZYBdJMB,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,210125.0,1.0,7.0,speechiness,0.031
Sun Goes Down,5knrAEjUMh6T2kDCN7YD2b,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,203586.0,0.0,8.0,speechiness,0.034
Show Me Love - EDX Remix / Radio Edit,6PkzXU8dlwtfrwyTlUyVnv,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,180336.0,1.0,0.0,speechiness,0.0677
Younger - Kygo Remix,7hrDA2n8BVGLyHra0rBiFd,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,351573.0,1.0,5.0,speechiness,0.0788
Malibu - Tiësto Remix,7FKcbKrAi4uiXosKMNTjQI,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,199001.0,1.0,8.0,speechiness,0.0502
Fahrenheit (Axero Remix),6EQjtJeV7XVtqeVujxxbI1,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,281250.0,1.0,8.0,speechiness,0.0449
Drifting - RAC Remix,5GRl3T1b49OJrjI9ebxwVS,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,255254.0,0.0,4.0,speechiness,0.0596
Feel The Love - Sam Feldt Edit,6ESkvrWf0jzOKkLTjIWvyT,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,170496.0,0.0,3.0,speechiness,0.045
Strip That Down - Nevada Remix,4QYG3uvLviKL4kkChZC0xk,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,224791.0,1.0,1.0,speechiness,0.0303
Home We'll Go (Take My Hand) - Michael Brun Remix,7ApiM6Uz81EyYsqwyDdHXj,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,233735.0,1.0,7.0,speechiness,0.0356
Gravity (feat. Frances) - White Sand Remix,3eXmdfwfGCO2opKw3U44aF,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,164651.0,1.0,1.0,speechiness,0.066
Old Friends - Jonas Blue Remix,7pJ4iEOOwUEzO3m9Hh3Ojr,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,174733.0,1.0,3.0,speechiness,0.0365
Stay (feat. Maty Noyes),7gBj0VgcuAgkXkiRRYvSmK,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,239465.0,1.0,8.0,speechiness,0.0385
Try Me (feat. Jennifer Lopez and Matoma),4tg1G3X26wDTmQbipgxhp5,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,200240.0,1.0,8.0,speechiness,0.076
Collateral Damage - Tritonal Remix,6GX3nPAkKqVZDwuBSWrq39,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,250256.0,1.0,5.0,speechiness,0.0428
Eighteen,7aLLuy3cVBPlRY7KfTARCz,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,217867.0,1.0,5.0,speechiness,0.0365
Tired - Kygo Remix,3t0J8vI9StQD8KIBkT2Cp5,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,240000.0,1.0,2.0,speechiness,0.0684
Hold You Down,7jz5bjFxZbUeUhuelUF1mg,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,195302.0,1.0,7.0,speechiness,0.142
The Sign,4CKkgaaGV8t0s39wM1HEg0,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,210000.0,1.0,9.0,speechiness,0.0302
What Would I Change It To (feat. AlunaGeorge),4lwSYcFSDeyY8jdSedZH4j,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,185455.0,1.0,11.0,speechiness,0.0987
Little Hollywood,1f3flfdU4VDM2OBDD2FMia,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,184200.0,1.0,7.0,speechiness,0.0394
Alive - Ashworth Remix,18B6aDMa7VmyHANHmOcmoG,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,204146.0,0.0,0.0,speechiness,0.0553
Where I Wanna Be,47cIBPzhCAd1QxsBIFlzcJ,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,185513.0,1.0,3.0,speechiness,0.0979
YES,4r6O4o0RhpDXzvS2EtPohn,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,150095.0,1.0,0.0,speechiness,0.0915
Wait,3V9DfRoS7JfSkuTyNEsCxQ,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,165084.0,0.0,8.0,speechiness,0.0667
Deep Of The Night (feat. Diamond Thug) - Radio Edit,54nynCxZgR6iaQ0HmscxdD,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,201412.0,1.0,0.0,speechiness,0.039
Sun Comes Up (feat. James Arthur) - Ofenbach Remix,0ow2JYLP8XmRnp0npEv69m,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,190777.0,1.0,10.0,speechiness,0.0599
Chasing Highs - Felix Cartal Remix,0mU3gHNG3lZ89tuiSEg2CU,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,220651.0,0.0,2.0,speechiness,0.0405
Silence,7vGuf3Y35N4wmASOKLUVVU,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,180823.0,1.0,4.0,speechiness,0.0853
Katchi - Ofenbach vs. Nick Waterhouse,2NF8A7C6tICScdRaZ0BrEe,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,151011.0,0.0,11.0,speechiness,0.0567
Don't Want You Back,4lharVQjYNhByFR8dSHkMA,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,201240.0,1.0,6.0,speechiness,0.0799
Castaway,1EDpJKQEGfXcdlRlEeSD5Q,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,226725.0,1.0,0.0,speechiness,0.0351
Don't Let Go,70FUPzNFvd8LaTOTl3pyk2,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,192225.0,1.0,6.0,speechiness,0.0422
Stay Young,2kLf4myxQME1Nd0voeKZri,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,157005.0,1.0,5.0,speechiness,0.0406
Replay (feat. CIRE),164C9bSF4ryqWXI4XgxTE0,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,202520.0,0.0,6.0,speechiness,0.069
Summer Is Our Ecstasy,4DFyyTU3cGSHHTex1xr0Sf,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,223367.0,0.0,9.0,speechiness,0.0579
Rising High (feat. Beatrich),0kAkve9XSoVd40LkRrvMhB,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,221714.0,1.0,3.0,speechiness,0.056
Kinda Love,7ztgiFYwXSXMNHMaP8SA6e,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,212581.0,1.0,9.0,speechiness,0.047
Stargazing,0Zbbxnx4SGGHoIow4PpISP,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,236853.0,1.0,5.0,speechiness,0.0809
This Town (feat. Sasha Alex Sloan),4aSfgWmRa9KsISD4Jmx7QB,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,202280.0,0.0,10.0,speechiness,0.0633
Unforgettable,3rvEwBi1mFFHqCnkrGmnWp,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,225960.0,0.0,4.0,speechiness,0.0599
Oh Child,77VLYTyrdlHEWcjhjQoXlz,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,197627.0,1.0,8.0,speechiness,0.0515
Fools,1iNVozzQE4woFdySdrpB4z,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,187040.0,1.0,2.0,speechiness,0.203
Hum With Me,4DfxFGwreu9BquiLRClwh8,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,167871.0,1.0,10.0,speechiness,0.0345
Like You Mean It,1qR73waVOTzDT4J6hzC8ts,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,213853.0,0.0,9.0,speechiness,0.245
Tonight and Every Night,3nbtUMjRUH5VDwhvvcPRF8,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,235360.0,1.0,7.0,speechiness,0.0852
More Than a Friend,1HwTvfQoFWV1vavcgHvptJ,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,192187.0,0.0,2.0,speechiness,0.13
Ha Leh Lou Ya,1gAbEXZi4ZrmA5KPQARXrD,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,217853.0,0.0,0.0,speechiness,0.113
Sounds Easy,3K7WlpKeeO1NEUO2jEJNQQ,35oLMiAK4VM2T0ek3PTPIc,Chillin',False,188827.0,0.0,5.0,speechiness,0.238
